Msg, perfect oracle queries, our algorithm:, succeeded, external queries (no reps), false positives, false positive locations, false negatives, reverts,revert locations, first multiplier, did 2b, fp correct reduce,double unanimous:,succeeded, external queries (no reps), false positives, false negatives, did 2b, fp correct reduce, triple majority:,succeeded, external queries (no reps), false positives, false negatives, did 2b, fp correct reduce
1050844457307879904409581127412357329317498543420635420540948820905332338559430227047346190649931454915967002007307654119621409965176915375368822994430635745223240661506004658914788444960839648084213611718057362627813387661288078827156067236370239175471901604391716437864288046173412096828583261092395734406170710165401082502658214605943935062284692334562458112760913821023834584180111706978952918957972801036520538513033872527041526241256731155202072988940900658263595701139245524770727511226318897824756582639539630308684667956086123628035443400120287391906468032705391212009049389696156198067784498755658085244,14034,,True, 15479 (15112),5, [2422& 8103& 13174& 13988& 14786],183,3,['13241'& '14073'& '14874'],6708,False,0,,True,17613 (15414),0,347,False,0,,True,16688 (14471),0,180,False,0
1026681307311499786391204076948932262742625091357221102572044451314494404261850807794830209473698103062262624613536899915094557352709479101078162577533141237521908777109097951792964205591649098722402807411063681790759221369575796224195010009187931339873067122062247609034510252765043313484877596797595703689389983106271350769113265793281999613216834109733900639013975660831013197099049681789896750086813216596662972379930934168034179692658922185296869346756316472768992814116176205451121902697596584148597665436665618609119648302684944614194662365952377676857838677477840372821141937420887729078092549333012415408,15269,,True, 17258 (16866),8, [5370& 5860& 7763& 12097& 12372& 12409& 14100& 14748],209,4,['7871'& '12149'& '12480'& '14184'],7253,False,0,,True,18623 (16429),0,337,False,0,,True,17673 (15482),0,136,False,0
1185117585264135338819975638457579090810529217046541333800386084049497805176063820761427494928142955962553365335862249094602652388067729112142291745963872044469673170640748511933526003044045662424879719864116865004241460389175657445792631479738652573014165063338639956447854836205023094984573037457037261212526878131264412656519487044866394849698506117646385234494181669494519881312859428685089438180837857282131525664764361938423281563155553645161830339019867319424031858108407460885340364327546898537869059598829205612096649338930386729443843784773902828264593240549904950754077677022199522654746988292541463833,11276,,True, 12283 (11953),3, [491& 2499& 10429],166,1,['10498'],4085,False,0,,True,14807 (12621),0,336,False,0,,False,30103 (29999),0,1,False,-1
990935616064800767726195132345410536378338747017838229967786479807421749446062715751805802739918933081041123186813395863071093949420733728217939212314555556880715912492206912929915098909968861597308818743310236664716836224621871864362184817610346656852078530290390382528300114678534233909087943825550818630117921211308715790075918412281951507153214392808867892433651668064092513576540741027306766704269267764642479739759381054397016467134227823563647826507029487027717929562909672254040811329882891550561153644037684775424817908763247877781671534886910537158008053115378858937058651087498022476855022521548389618,14951,,True, 16246 (15897),7, [879& 3947& 4066& 4858& 5775& 12672& 12963],178,2,['12763'& '13020'],8108,False,0,,True,18846 (16655),0,318,False,0,,True,18141 (15927),0,178,False,0
1176797471664386255468976541664314779531526351160312564078693296317105001252515901980285405796867586301280882465330609768211331970347728103842317314016094848353181709162775576062204399140484497364549933576497140473686870351424391896234733206860370360275468946117732570345990362944315716251829571393832671935437333916129741435243514337189831238698675948914717415201945380471553580255908651667242532554598798302193087874553745032944165361437591402161923202614566799733186129369273312429812663553521885504975680102775347550732641974783579829603575100184851859746145075650064119370763137906939632370922799265519899603,14073,,True, 14951 (14582),9, [2775& 3606& 6452& 7620& 7670& 9263& 10361& 11295& 11686],202,4,['7777'& '9342'& '10421'& '11371'],4230,False,0,,True,16207 (14031),0,334,False,0,,True,16172 (13979),0,159,False,0
1292390415037357316787844142051240816560616195476977042780128533451426548469139999466547427456204245808915733136572984468299095596796549508268466416363885425407315035089234511104672758170931694124592209277873012615609490068320845940529981734850030010323759108581830141668130986956627939023556370696564857545387441006530907331096338181221329515804556777521008328816175217095867990185888609433111717561199390216945837041464257547130055284987637599205637057904580729990306901554836168061004122210170494315079769033268715175427687162363097858509317773720064049079852840555725370037276704795290576342147701186604039708,13738,,True, 14813 (14455),8, [230& 448& 3066& 3753& 3999& 7432& 8459& 12198],166,5,['3141'& '3831'& '7497'& '8519'& '12289'],2381,False,0,,True,15953 (13770),0,336,False,0,,True,15882 (13688),0,184,False,0
1216026905363760865940441295753040557035142193768773280348455843993876766271426966796818791490431668604288209995429386105413860673884573098030562208129530520647340237340460407656540575473533372725330137786430689243303773828683768049308791769596452312726047326526417458213083850983230622234800950748447131330757117482118463004092148484607466278520317759239000674976197500185177988470917400005356832501489565641949364878380149793510098032613191744467673336923573766902429839252997448296989633917542585952478915520993669367753355441886461027955032522436945996066261656179016546662949063972222589656308988954582998547,10384,,True, 11004 (10655),5, [1407& 1601& 1995& 2743& 6130],156,0,[],3563,False,0,,False,30048 (29999),0,1,False,-1,,True,12962 (10787),0,194,False,0
1016520028261428579969191442956506490477564803123623441959142536511802978930969533102835713501527077850573661216984433956727877811972036935955129654127293697840804064565469067230184972641222401255949375594950030098991545067023666568883865822496123030661723425796850246374417202899108718676070561927193182068258344372219021701566301891559907547082075685573497754196439256313716670304868539813127466696588390519468188831447376243877466910298535542515114238853446392311663052512085411156767134361778734787291966437347442768712867852435811950484385966859670974307716076724469421235302236586207667073263323266636727578,14309,,True, 15584 (15233),7, [1362& 3120& 4422& 6330& 7729& 12360& 13248],155,0,[],7490,False,0,,True,17762 (15573),0,338,False,0,,True,17158 (14945),0,156,False,0
1272853437216860489266204625045737915679632404171987352421882431049290738622503669852483330667490421181473761351872686933232711900184271930428635772487708796437730105550285486550056227556057676897060756432885733914187205873153418049297599331597197419357606514033451051533526289657205937697735773780745566719135183611956374665480087929366353360347695527375899830761515598878530215361008917475593333705585281883659321814592232243355530245116463180472655309893104403984168329640210039913737707407815024766657763000071325112949591024073242573494299606079790895833810696704723180385093864317407244408421564655914819904,10239,,True, 11128 (10807),3, [515& 9345& 10076],186,2,['9421'& '10142'],2670,False,0,,False,32209 (30001),0,334,False,-1,,True,12743 (10554),0,151,False,0
1116836580837566039664659295624823203971084239038129093132925044672201722264495728848616095393372884084281583097103082989652185150516183285899587342503494794890581847708940541922705614103102820543549863394451597373226166542367273231406409978933767447585479169098286977928849686623400315493086666742934758213948329402611487319912990967474554442927685785947642753426574934773762126320558982840559714969120829271630734621807668607285202058549735739939779966181636893114815951505791419967358697175860585801556629320980658268930630197044974923882131893336734007149487759720270235620713973073935793439593969942453620950,12998,,True, 14353 (13993),5, [5281& 5976& 8006& 10438& 12841],153,3,['6025'& '8110'& '10494'],5340,False,0,,True,16519 (14324),0,319,False,0,,True,16069 (13870),0,165,False,0
1116625466836048843258713258723832842114680096230872940549463319838838005706826131012339794514765917928080600386504940165280206023745708607473304726508872259850208648875636832819542611147497199799145798871652939118833157617286908683100735498700715503724234225912097865907356747922158962643001081830624474945869478002811878517483597314172286643502432121776039147168714772198515368189653172038422778590088816812065435447428914235748110091568428543734234885585169434056999158556311182641937871149451662440887804939611302618477439374875608376189874587667451380432910893235593348042263152626093643206989839513579980433,14376,,False, 30091 (30055),14, [586& 3989& 4364& 4447& 8617& 10685& 13563& 14049& 16201& 18369& 18571& 23976& 24799& 27687],1,-1,[],0,False,0,,True,16776 (14592),0,321,False,0,,True,16651 (14446),0,147,False,0
1159521279227527515759401140643973701789355919365509072437043478049195354086227602630557950383058795160044248701489406914596060605278488220131736316821183482794770955898841184460993395595611032146290026791742335422804308764370118559550612288403188789078821024457421002180347329906263076661945532832601473138808917665885641869092664409817836240492805743290854908124944596506943456667238740616723602582488735182262769311060199502816604034319165056857272732775616339985898831182809255233406309045795476480952962870333439158540887937818212480530190591694051325823368364925104640213346530015849674865081519731817882288,12196,,True, 12931 (12577),4, [211& 1063& 6000& 7830],153,1,['7896'],4538,False,0,,True,14955 (12782),0,306,False,0,,True,14714 (12481),0,141,False,0
997721073806418794487688738884534111545926176378804741734871717795766148346417942858585514012097386549926948730636171451153568010421154562434040867439918211085710627413448645220889710602384018102162904827538756340644129973715559470781440851894572682538680159647472809186911492736683196822582348725488109424531866092577049732483503068469777365171068981555688272672463737996260930011857562991945755087068994597346794719315155307499649242587232710859049606904722008056552017980019274672993457085748343304950959248372456158238146618069469313424828397026786102593694361769238252052112858722799696056144094262325248131,15035,,True, 16099 (15732),2, [12788& 15481],151,1,['15586'],7941,False,0,,True,17857 (15679),0,292,False,0,,True,17927 (15725),0,170,False,0
997435178545363902719479127398022898118858966647608384718350606420657035950516498987272499879466632079356523751373773830930147100343281459301865614697967582017805561193444719824143150625249782772320060400657289676730634616303251217908036597407000838085355384414726562440596046219246000144126680581302435091251433767479424385626869316227093640764616344907033800021319641128599129570177532807878459162947109166051333561751941677143597418364310637209811064348874970409891496003349046717245333190127316094216447371111435499229180492316167369310462327278065201312608705247574090812702979385173385503387954788566469705,14758,,True, 16118 (15779),4, [3759& 4187& 4655& 13541],179,1,['13663'],7948,False,0,,True,18121 (15951),0,317,False,0,,True,17734 (15532),0,174,False,0
1017284204679746833131502910604947838643795419870455904857800599189548961647815843293470623656681239236268825854682115899636357313487418098503365467172720041797310982247172413368675014771116455974878013507043141899357345647082102401854196090161067308454373707557130250782325147601943875827457689803418656328367966132084495813653805070209560894025749079701939819400622618605040073870909177222847948596216536354134844145743114322680549287103327488040461533545915417994659035278510805234510843015635525606456152821090440779732203891470671153068415060408152225332984254135665848942503067228245536069663591086644957056,14704,,True, 16390 (16021),6, [7046& 7796& 8547& 9227& 9676& 11812],184,4,['7881'& '8603'& '9769'& '11875'],7472,False,0,,True,18024 (15852),0,296,False,0,,True,17916 (15658),0,200,False,0
1026849042296361856440817137609607395364939311217294255368355491572975833460828332854198907434932799248459067285948598965580203767896617234160856124139466813543357299929812465329114081277674352856543726632149158098081727853782677957436504636181279551566680265737613116977007594779342143638200563320480661659691500738171309438375750455995462080515918603360647745722365757087281173403049665315729068290989485216771970451214009441991935054122516544440368395306323013611824608984956346192179260898634785158838674743095603979558162259194973583968607550195343870860890554370617053031470551939509564076261669928208578558,15612,,True, 17530 (17174),6, [2249& 4554& 9248& 13220& 15570& 16083],177,4,['9303'& '13295'& '15657'& '16162'],7249,False,0,,True,19173 (16986),0,333,False,0,,True,18499 (16306),0,143,False,0
1040957280167388512316220872402607342182355066188602397451711066453257249638716948841406534927905301532675115475129810329001464213173891731440632712398204016010742843855137707311121325587310638874613966642435165740018312998232272480586171331695457107317455873742763820706595282657931488263258542295417922462209244236181922577210668798539537013896271217489562132755094574940099681960265531386339633875303622692811040185754000171048249033937634390618648299439939523795190777564036459755388626432706654650943865632997769683007533736131495850116459212362098346263706050247801422422805033793777939823985166948099604798,14563,,True, 15397 (15048),10, [1169& 4615& 5299& 5479& 6148& 6230& 6900& 7584& 10324& 12840],154,3,['7656'& '10374'& '12910'],6928,False,0,,True,17606 (15452),0,306,False,0,,True,16950 (14727),0,163,False,0
1107491918276332182978542109097186397578347709922142413347169565630262880968732378772189224217361919648284319285863668509941294594202240766643977095802539977307025888670585032863988697522059168172055207484306664309766532230841291136403784634552951689067946184698327299192516017861585384650893962478167652721490352089391304429863140499560580025009773334763180669915056829977649154892043999509713356156702167061238985677166489640115927723981651819658987232758088242580788185976494039695990351663216473547601130826571252236879287407390641089286632589243436052565476229170468384494724863332517831818377484800014638819,13559,,True, 14475 (14147),2, [3145& 4172],162,0,[],5524,False,0,,True,16679 (14498),0,323,False,0,,True,16569 (14369),0,164,False,0
1021337406696021849875190717132874361148368732175436534982989545600675251224168655795080754879854709239921078358660190768789663406060376283766316241446425803657685457868321350694529094554183617139133848571241767132222178594563865042002405014233025370239579993179002409364708560838961691189469097830483438154788823718174165759720515787897343520646720504280522476910623001699608635901721328354564842327277256498198989842190825495197765993598694586722442799566757766713597053401009601833057191130429628213007755833257773345732733918281522957459946594925807268452143317149176503843675219552659727333959962284500789628,14212,,True, 14930 (14577),3, [3243& 3499& 6068],165,0,[],7377,False,0,,False,30061 (29999),0,1,False,-1,,True,16987 (14789),0,150,False,0
1158966565686708520421099926916985556568836865577803009232576800802115459838433565394886846361385879575079002714064912997612686929201141913679354874570645217413637679127828288960910375683468142454155063744434288339223453132258061977200527210400805008890275425825437151691693439975511439693497968312058945095459401617684000382664560181537330735096090448264651497395043581298557669223547679916773158218518099462001293575534255544971205108310960844675987413233129556411204223659369033059641741925508677503237707162895183527115445207409201830750875781111711603657070997498423334511077345183827828630943374422171254471,10699,,True, 11699 (11348),2, [2970& 9806],184,0,[],4548,False,0,,True,14254 (12067),0,323,False,0,,True,13697 (11506),0,160,False,0
991254997836098264101279665446115426004717151240244254769656998991553756627521109931373400644635273807838691931845093617453025422969754313980759283905488929015455772301069984184561120873137956982129036601384190724690131556718491555937822390808028753469912366835345673525645227336534159768954118653818264133480375399036986448364963784211421929282613513182631958523654332425236398978788274070205138296168910319653764892402762919092588381414626850247552273849504024039975712729766334605767478225676892297742625125198109679454996827800481716436715310961078100073558570179625635574616978568376867822811743963670873379,14946,,True, 16141 (15798),5, [522& 2522& 8235& 9432& 14149],179,1,['9505'],8100,False,0,,True,18667 (16455),0,344,False,0,,True,17764 (15563),0,184,False,0
1426690987696825621068730262871518288459631774679392460901671902753950962126742273877764644533480959345730932374852294309673955249024590799181648154577812252285810412389989220889205237502891943741359265960885263183541818807349303108308597106373224925705613444778554692680776049288156390970553342827832689641753620962505429824314778484705774839853563651632275182056226969128643336384772443601595063817511624812837086469043140260607198972100158261031107563729726726729565000086199728979520497943395267037299245142881360037473985310587476494016388871459211188052727535198216721221781674743088250646083253002076239873,10311,,True, 10903 (10541),3, [271& 5571& 6391],156,1,['5613'],609,False,0,,True,13758 (11566),0,342,False,0,,False,30427 (28168),0,164,False,0
1185119818580524576046487125215301179082196398845748278199293868562702469507198068936174490859644371720157467945727795718650136186507571701555759907432150304855492824857030241907776481228554394773956678572533979703135695285790843376334093540724371931833985702207261589642831994304970416467878931886253539711849518295956237804701136762916692546986042893114893591885037384970896668416716603467123891727850344024992325971924134539715734368205203116659881129413938448150901182100408167564841126705460519719051975486719292971632602568312082469380980416432528688714802880201917536304102270284537184418872517627060064880,11528,,True, 12628 (12269),5, [140& 2992& 4349& 4579& 10660],161,3,['4430'& '4631'& '10767'],4085,False,0,,True,14494 (12333),0,289,False,0,,True,14176 (11980),0,174,False,0
1077427250315593327270667136550347690589547731195665789267367993475037656900812016121776612030505944457728430557259415803808367383103681375827829106284019716924613753053759254884508764593718676794749134219520965708789084839385333419365612590565975418610630935310900372740552753784353461553250617132489151347464851371055006886714446200089727779971766966372006363662896231232589598985273697887377526961023104450278940598658643842237525866559409955066936026933558373339237323487931019046857000430512300569198743732867103580105093927717547931067351327418097114073396061791654962633794754540832580007605099403506021028,13644,,True, 14820 (14510),1, [4184],186,0,[],6137,False,0,,True,16994 (14800),0,322,False,0,,True,16171 (13975),0,155,False,0
994211577517564065594345239389698680809763457582677213728892537548318406513316958798599813871266767543870706569035607301793151342218093511724756066181399450663364701594913716354605965441013228648865198299190745626764229959447461584510376138105993862678435185699057593271011340573959829324817516093065302029453572765339411762988173134876790010167802118183723130218008383487628435495461245820531959581091599046464293023751964394046164989780621395464598598288394243048206018699874625964132087962483339287630507269872689657211888512281471647606623463259669219956342898249743116744530981224920161095209959899792700920,15190,,True, 16444 (16056),7, [3645& 4464& 5758& 5951& 9988& 13478& 15607],175,1,['10084'],8027,False,0,,True,18419 (16254),0,280,False,0,,True,18054 (15849),0,163,False,0
1095078465609780074962747621149043206083083174293305727918141929204422821376092727826275499864305581855120613740334505318705557931766946370004680537510762352690680208290923260880135328148766428159730811499761264025344943633077562005527604389041111814302833005425810391765548477799245993366692681858392609310314633172869994375163008455155194790691716478646625014219436328672131034692789571863850159730072571127181555892700408977829987812801174178832639918987129480629101983535731358043107297367081411021667538079870690437928836239138550060635472790249180388299982678334459231920885498646267470284014104028519856285,13642,,True, 15869 (15501),8, [2406& 6438& 8292& 8870& 9835& 10649& 14560& 15282],164,6,['6496'& '8361'& '8970'& '10705'& '14615'& '15390'],5773,False,0,,True,17210 (15015),0,320,False,0,,True,16718 (14510),0,156,False,0
1043150093542534011909098614304485281026983803554711389082645426138797883814744427695608303464277972581268266355565844088304569283583717668491179712136690977954567878609005716848151555226840114053426268834088991842264154580159272258101827776254749041428167952186232362255276782074223740909356955797711524987488453311720860405596660433929700392555890097257180016585382963818519808537440328045434305617707450103423802037893733756344472135053226385027152984934352260781900207464494416179594544527666393063212781991484745919404500207866377988001394841852826326265739976017161328760915442106388543265470862425457537794,14440,,True, 15295 (14964),6, [3569& 3606& 4999& 5940& 7719& 14472],164,1,['14551'],6879,False,0,,True,17233 (15070),0,299,False,0,,True,16817 (14646),0,147,False,0
1319089032813057439908179119448975614763546001035208076458562359912443504037104241429981197763456141267188582412457216152193335173417332406546093706312279406065027292755747268219069986429107531399029851220510815725145197144874088141504600983736937639224256889819768901169095527068786543153834656059430760987984839164502708243942612629661997464842552630829372371968447617054354435250633591785971618829648850871645015242786785240338016203424856047215193011480365872478102835204533658921714746341404837993778041252167251919576248968626413473883172215880610769600431619215036138454351474308595497139843588758990212754,12456,,True, 12914 (12578),1, [1075],173,0,[],2000,False,0,,True,14658 (12477),0,327,False,0,,True,14837 (12632),0,175,False,0
1041761234181203213634667832709520658630231114815597438042814681916859058119013561182733041708815283994982558166596899848013957294928917631902488367880557813799457043296381366344861499582132295044664158089539257902113242086616138002957651349380645191526526724337384538399313579403297591849082615334262428092918764206046072707718446939272064247953836040649418010199217946200018973447804957790796106962121476804127150758309930729757228744136697711383812226963924115635559174035957718154968527516694807382518732202414183927664564274575070021503010534470238832060343777641861058015213903924311910961371742913381750770,14856,,True, 15957 (15587),8, [3207& 4618& 4708& 6620& 10580& 10995& 12012& 14678],173,4,['10660'& '11060'& '12074'& '14756'],6910,False,0,,True,17734 (15560),0,311,False,0,,True,17346 (15121),0,185,False,0
1218168229620016339862087051696215862362442737050713654957152494344413492720533512697756142666464722763282984905410213957073419997246693122211020091952356326401238803309586826390706370768836902716966585298172875455228395357581398458099275780445854547768310638226180879075973306311038412921109557698952524470402966079130002904547506464909952758247181445766757111416446898968622513777643559170095445283171311708490308201338175200636199617539066858116715256789806868709188324773979630184795146339162951020011028104627536530213057217467297824390664066951765330270837899913721544679684033165540597355248918905506110151,11134,,True, 12459 (12106),6, [2273& 2983& 6369& 6841& 10275& 10567],186,3,['6450'& '6960'& '10624'],3528,False,0,,True,13882 (11704),0,344,False,0,,True,13685 (11536),0,175,False,0
1051079249402560158039272739593346812046534800171917957930303360273318559264700707706959449953892198006922509959870974966149689153364528151225967154395451712267464004071357196433813467168199404562941409271857274709530646851615831205049802552485071641783041349542134310025345492165944237216120686924821693552773171097190779894715789658722951613640280194416278293123250434488413647877866830785607529970835754566931388126214311336458721023350128783984212381937825532499057170536575117658894944595813738462713940254694736560798512968187230375615763990594346993373308475015126149712882402832990546478735262930717738692,13862,,True, 15524 (15144),12, [1879& 2894& 3997& 4133& 4307& 7670& 7764& 8955& 11576& 12807& 12927& 14007],172,6,['7872'& '9052'& '11626'& '12865'& '12992'& '14063'],6703,False,0,,False,30056 (29999),0,1,False,-1,,True,16601 (14404),0,167,False,0
1130549230247586977940114900894012941090115531244862299787079045580501480047890063146983759333219622931899690870236864524536611892155890615917175905807990085958326217078558115524188694413772652331744905639057273427606565981095197983642143366721481227866000853380700856119290412916311414530840116496433953364249593950835920243088900821013108484954887973072177162084563546807861557304358653219110293764914189055962996534741891829589945964629841475930857494549905514561716282379229457970315270573893115053012520278448098289675328300769862820917660597085212608021086638531057366302203265143459314015002222676449930624,13625,,True, 14616 (14308),7, [2084& 4312& 4368& 4656& 6596& 7099& 11222],174,3,['6685'& '7157'& '11310'],5076,False,0,,True,16697 (14511),0,312,False,0,,True,16312 (14096),0,192,False,0
1069607519162683866943715878315008528318462182026313897529829351367276123127232801552265444880822795170187307279947904325435769526283988959446047888450194283849193487322258830354501208454154949985147993536517568253578731222956954262241863464717212088903818927502584489096529731495131298460168734327043667227836453002581506511757157630054169697870342125928107919516628429125564007513521359121815944226411538571351958795315590858236564776878109738326040174570892447187712559218861990655128765235132654991027104621477352700028705838878632713810958478845231857924214281396676366598714147329914198564049200732279069329,13903,,True, 15729 (15391),11, [3435& 4748& 5213& 5674& 6762& 11060& 11276& 11562& 12011& 12420& 14372],172,6,['6871'& '11160'& '11355'& '12056'& '12476'& '14438'],6302,False,0,,True,17243 (15065),0,312,False,0,,True,16725 (14547),0,146,False,0
1016424162298548191876341852461804447410336413122664824901467572539414227585694694528801735254219053729019201736064224591537694084456274336874859995981668081522187134264817629205694106276034970117150539417451268324267569675081841969379914181684679622927392886745044110752956739819130997648697378301052196629288153967929992443785617716040572108986586654369188429154531021924991918632588600306695838081760338604797171702267285455064011716270650991473640371924290166874186155433283810882230219508392234042046390622143599286124944904263853806510475951034156417546457335004060863377380853657568372989382276643469577507,15359,,True, 17053 (16704),8, [3127& 3627& 3906& 6996& 10507& 12505& 12876& 15313],143,3,['10616'& '12961'& '15376'],7492,False,0,,True,19061 (16866),0,319,False,0,,True,18284 (16079),0,161,False,0
1371135234802667375126850680244009685530301314806868088225660409675680514182179195924263818505241294198539574607978348494102414280435899209464643006464665039178894756259469067115599125478686788381917448601432225384579660763057909313029137951874726382188699381068952858453273419276126964835600705018128879864383643993873769958760148067953033711527712347340003350708276726226500920895185776313636370124942854970279292607496813034901286853966115147474321018215549132482317309984831153301173219678609510829460959186181798204378463858692216154678859795537860523584126232768198170618592013804853850650097057092876544872,10701,,True, 11249 (10903),3, [3216& 4428& 9916],176,1,['9979'],1300,False,0,,True,12926 (10739),0,346,False,0,,True,12835 (10643),0,168,False,0
