Msg, perfect oracle queries, our algorithm:, succeeded, external queries (no reps), false positives, false positive locations, false negatives, reverts,revert locations, first multiplier, did 2b, fp correct reduce,double unanimous:,succeeded, external queries (no reps), false positives, false negatives, did 2b, fp correct reduce, triple majority:,succeeded, external queries (no reps), false positives, false negatives, did 2b, fp correct reduce
1387875510718483025896849939196966870089993061885157657272430635184346502771045769478538435215974674999532266436331758235767088503341100366365424978305773132483849939698711514289746507825730357337487599176316062690057885931403618371768142696347251029674470927853462959237730922512053505871124552379888681156420485499785286845628283934032197755378084695094428274064290879803163284293801247874749619582533973681539039164702879648261827588871090839336399473390494346695183819040961878987928351582790664444071529446654661022357641501580565793407313814519289154697105080712545444051424085444218818438694153141435394992,8841,,True, 9656 (9285),4, [1532& 4619& 6216& 6762],177,2,['4684'& '6819'],1086,False,0,,True,11707 (9525),0,308,False,0,,True,11303 (9137),0,151,False,0
1345936608410539937769643506310806371545654905319520559497166543599703454074177311524821222519987070884306096696212351832558635257620145470594339448829289429759931813393339224803834087377298715295440622415044197766708862786473475943988109514550025283686864583955917324322084243215416015718911905733772602245966122306502452867447237322027861354816648649481783470655697445410645313861681397416152586434536619956944497118647704586530346807296806758559348527415422852671853805841088052392623599258713650842551281520359717312173752612316049210901133777154649891919071130051081752095385765869187053352297134895366031860,9017,,True, 10009 (9686),5, [932& 3326& 4250& 5123& 5665],170,2,['4312'& '5716'],1632,False,0,,True,12731 (10552),0,332,False,0,,True,11756 (9558),0,171,False,0
1294671295251117348905517901387094407499684737711327546189925300109270655398815349127824308280951334313775495747868103453953708479592305443240504269323400314230886763714637330483411278700711796674002898088630130603818789429154646405629811214437405597910929042030988048682363051207204446129511784169383926976712239534418241447618824023549674233711965242546174823780912473435711749891953545295248556288302415052063567709849230343463738300210896071521632065498321402050305593189665587258566794472478190400759097956186849853313780361158501041635260958725543398367198996485673682531672665736346527745547796526393652268,8819,,True, 10394 (10059),2, [5176& 5560],186,2,['5286'& '5610'],2348,False,0,,True,12407 (10224),0,358,False,0,,False,30081 (29999),0,1,False,-1
1404839583144435512094336158490377951177286329291507744167622051483219216273208555332634784386281241334351006093797525349616149081893308521493450946057850422441879668288741894055179225811271953464201381695125314940025706782582599289275873791250085588013383889540895593432933862478318921426115324663624121654746604209375274383389456952758577144013046672586488455929183153641304201086845174533406213195431707408275824821931043142250228016555299401990358993097098980565501888367750594005919986542403022629339850039610508406067155408503557883976217558662432506878113928450588741504550872242963576509046983051842875656,7816,,True, 8824 (8516),1, [4965],138,1,['5039'],874,False,0,,True,11131 (8972),0,338,False,0,,True,10598 (8427),0,156,False,0
1442422136263032717011088592450185466093871434272360726381675295598407342158841956292043222336647211623704053248703589478812358350089624461762526600306559738867485780590770652262388696331468229946525484213980687386294122464172301091319085946822248149026787333071991084316904852353185850315517069305627729877118180837454875480824738497934101195408858648595340871186371000277348068395438522240074894493960115552112604381174522692975520396418383533378034563219482709538540697086001077485024212056222708199362808430126189237722105775172734004860767204001951242873600470289071816773708443322394189000609063120970825648,8412,,True, 9398 (9050),2, [140& 6203],156,1,['6254'],423,False,0,,True,12052 (9896),0,314,False,0,,True,11256 (9074),0,172,False,0
1367654138170175541918908035824497450826714492349260216675042328560663800838159319863113271926283133721547429820575757941979252539283552065113445795080340345406494140759327232659226358011416715371361496255615109985658364315908433053843010105876157274509371682933456314756163911441256586769793332104439278498084018163073013924834247051565233074126034184333947930065308768954123379172278359889418710625343457709019644201064085869900618249056801342960577233662660538003208060174763605808043997384095446573491646835415844614674382580412166729808516706087172182712912360431815639324175559676082230678661646609588112409,8309,,True, 10141 (9812),6, [66& 1042& 3076& 3958& 4637& 7790],186,4,['3120'& '4019'& '4714'& '7873'],1345,False,0,,True,11991 (9821),0,329,False,0,,True,11300 (9123),0,163,False,0
1395652634407832426926318093897106137443216303532841271853511570592357106170845891921043888531632670159002437733441218241603200430294699947070506894430880438635555651132741709452362147729393465425147625747289766727867598001360244077097146867420348792208893377038191480330083329886092478422575362048181856809832024647912200408866453612906193457916666290604651047795478062671280531055614312412328351237390202896660816465169398771283752103632034465076103921856179411885140093303504224619837503261835468346786297678978775974297551849153626412464340733561326484369720030899601417671408625808364827580189380183823907246,7876,,True, 9074 (8769),3, [1851& 5277& 5654],178,1,['1921'],988,False,0,,True,11618 (9429),0,347,False,0,,True,10981 (8802),0,170,False,0
1415389791103129374119224154143665073496267198892677708239176983438599731471951151152293318092114260312099616040691792725297660130877303400427699260944908042330971426878813431444923869523542659196600501314351773502122824652334536280500629954861127655007231066410764630043723566140637943223566136332357121854250166866102823983739392103088641590726384875469580151226818914848892403506807558692709906086425740939302846643203176715620371950777594923599199143990458485767983524750176335322394262095437842907696189833337020136676764891825678093787706164800710992540300484947976838693726448549705984165094183615358138871,8424,,False, 30113 (30063),16, [1153& 3571& 5506& 6388& 6925& 10593& 12413& 12816& 13458& 14237& 15567& 16222& 18082& 21366& 25134& 29666],1,-1,[],0,False,0,,True,11907 (9743),0,304,False,0,,True,11527 (9335),0,180,False,0
1344442289499110926343979668246539892037575209022023142712426884116392842558712518930504552657204172056505711076073166120233795226343224461819098288047221435169852163287529710622297726747413260934297291364947424497012878667047990193702623843238591290073976402107484886407935069924611453323856317936585207765715037598506140700549480977552100951801995273002982614042264273184957482890313756273358274888580638205189632766084364609626545010658978693695547464466501700954919223631021783346204360680948927464427311336858612295797160480688624959133704431278151005111864477892394811652059186098713763663337228977012454926,8648,,True, 10220 (9878),5, [2915& 6414& 6814& 8853& 9479],163,5,['2955'& '6472'& '6876'& '8914'& '9563'],1652,False,0,,True,12336 (10152),0,345,False,0,,False,30111 (29999),0,1,False,-1
1421432170411115826275906861354712148558897274260719311945016614000629174223428587516570358248144637910908967762030386172268346028900265417646988424253339547991441590389525398184844461110927455717212325558442083453234370019023802943426054503382514096785629779561439118548909999898375033073557791039294828386387343772407383293428024373197945070652810183695808492171732451574094001650390856667281976171857323617249873839585312784047679840002536883160998634589091144068994281080281002697227232672000088315018807097738797201138975984124926493807494431037569255933092956196354839614730003207105636142279531045721881355,8298,,True, 10038 (9680),5, [1787& 3757& 5170& 6881& 8588],181,5,['1828'& '3845'& '5208'& '6936'& '8676'],672,False,0,,True,12125 (9931),0,344,False,0,,True,11266 (9079),0,160,False,0
1433658877392826652991931598729214895937663730672135720455322485647855001505117337293494079619439115374598233004791116595817778829777267628213852397890955623049122520060240432499604178873147975805915820570535045314697900084392638233259671629403699119964792725241151827012942877438899844913105569094091730187292313856073002091788047721899792538783437102188787442742212626447908629828392267734376752246790257571421811626601948000856293842609399681472077529330968134948419811198587758816841033024273171074314931111824547999871410159129124995532534001130369606821059018485416362151221631634622158340145776909085583990,7491,,True, 8584 (8253),3, [371& 5150& 5487],164,2,['5212'& '5525'],526,False,0,,False,30058 (29999),0,1,False,-1,,True,10186 (7996),0,156,False,0
1360466190260374904900207220337424712803878745290065877258434112194848999128149687844415115939417560663250249153207012350725618356998846366468951599013796145592026341489026012954890278965420572158350889215825385067067467211901535948779685366636563241383018005683563150330835202257254832465629416395231045008954161904326015446471416096465399608695653987591045304130543535940870395754420593821656749686883797321129379258891741691547557819604442748678828958007175635674941741856902881111061961686090974155303115092906339393162628891809529732662965783820037290386180678640993586237705064018260755668931577178631904270,9367,,True, 10510 (10191),3, [4327& 8303& 8622],188,2,['4392'& '8347'],1439,False,0,,True,12314 (10153),0,287,False,0,,True,11983 (9781),0,155,False,0
1350196499156509751891584218624712658619964292584148610896445097908145037956089057496494655833882921614902770128586910412504408968169125696633126199507270665444224868051475134831071175204792100968013112911534450900575209910726697281711242492686702847183718203894600821980885581011686926057198476547670495668260445429158298750810691918405236671210860485957208973108603818953723181525872385154940926712560651518637034574267083246558802103851597337638147722037482813486372992816664387747871066925452159393948520471566072342320597770901071853538638977821793574278826830494451004986004140069740074322052610219362538991,9072,,True, 9960 (9634),1, [5181],146,1,['5292'],1575,False,0,,True,12526 (10335),0,330,False,0,,True,11891 (9702),0,178,False,0
1368420905631365004202324462440548308474293488484312865644643698757746871333031831575428138987164835710865812390344443080769996401620799888082289305053630019242809195864109521070769135483932707769354843621733065725732616991543423417159356389508080156646604814027576935713399803075583424932132922771173280865163191371212259830254675161890703156595285509158755221454999782897784594642986476648858009888273267278320153104680163696123454997968326616396736343717179219030541380672240286468801633362049703634117116927653674941792007078385281952032738640922463344539762022174187660252276915474031680602273075734855404521,8614,,True, 9938 (9596),5, [1248& 1924& 4264& 4684& 8106],169,3,['4336'& '4729'& '8157'],1335,False,0,,True,12292 (10092),0,338,False,0,,True,11255 (9073),0,172,False,0
1260783479549821390631070481032535228674342853157346859317433819989526226776960713292183805175706894857904073298090356807287410977096661613459249779317027171665766461109289889070627331411012282633729854461009990574212257018236082156099221441374116834657068220914274041584027933940809389031776955044662826205201071382585862593142969877687592768735131832220132911801384166431108382413671948120209089364088073995057589514467279025556898753564489353529644932267932025293680422565081289742977087000225310543588940588367299578685109513869898586934876181570297606442419898895336822703552161490686226339873008317679559033,9565,,True, 10647 (10299),2, [5634& 6698],165,0,[],2853,False,0,,True,12986 (10803),0,323,False,0,,True,12513 (10292),0,182,False,0
1373128611717007913073229892503328820307262107656849267194523096208249303701411822359544410069530645653017389486160609823243279354162273611452912408621723755564419573050543591444882408127791448370193938359789948622146944113331166175139154513023490941986352259262754201889975657285953643743553182321592218942022507517777416267666655405223831788582868337037227357140914140431167163538183918107104902316350428926142718752837023881262463758105435017831747747764289096229111340181047333515287969021410510623915481001529541336324284263568962041750837836743345822033308972954206527460895825843247789330854003423514139155,9402,,True, 10664 (10307),4, [160& 954& 3586& 5116],167,2,['3661'& '5184'],1274,False,0,,True,12730 (10537),0,288,False,0,,True,11636 (9436),0,167,False,0
1406382710917757590404019196283981479545786180459341405836934916769539081240593129673722651604810617320062757498819101409834898399957308900429501267018939276354428663777496710719057405244689883863229656746325560053154736930257886574897128370235694998023816676350853638459862195393172317647113461522133429389016805406503913436482847873558883656493449816928421767408699329018776516310468804841276322877772113194269378251503795652523406171751282135673422027484839400847839148590491819520202927195965183468820854061861305661065365980067792287382106974097145611999454684944381498261182057160986830047444978664968191985,7810,,True, 9027 (8667),3, [1356& 3630& 4806],186,2,['1403'& '3716'],855,False,0,,False,30046 (29999),0,1,False,-1,,True,10318 (8129),0,196,False,0
1459102142536632721322283521216773678101910559586042709751426479437915899773303488101543496856859266040790366812065754317368350156971540540688085599025560232853975750231495243746469899496042145353098167384901178048194438121472578868203075708128968934563127922697727915318935653511746342494502984721149099095864492742683576280180632432150235093879077353117341099660114000449881184002070639213060463468879064286277335754080809840212956413192180941845374890163456587981402138745333377987847743315634233057726476721768791796223934910704971035680059347444523669485398014804950755743248728871882321819855310222990451710,7645,,True, 9161 (8802),6, [1872& 2740& 3496& 3548& 5133& 7163],163,5,['1950'& '2822'& '3598'& '5186'& '7233'],230,False,0,,True,11060 (8884),0,332,False,0,,True,10540 (8349),0,163,False,0
