Msg, perfect oracle queries, our algorithm:, succeeded, external queries (no reps), false positives, false positive locations, false negatives, reverts,revert locations, first multiplier, did 2b, fp correct reduce,double unanimous:,succeeded, external queries (no reps), false positives, false negatives, did 2b, fp correct reduce, triple majority:,succeeded, external queries (no reps), false positives, false negatives, did 2b, fp correct reduce
1453960243629102328654616601802732763854462797231727943480922392072293296057395575916659275692243781253942533463154240864138217682053483129929511268260003331391811171850639396060385302374455583869674943866926814622964184503286896885746708708175670645823640174710654729467230931290985833098494201057702955759882786325987310736401910818285290579654843646403412853686123376467882143093092338175729428402866314753720486590985564450974249443270552150361232473860551308236386894862355525041515966512815422588033024272937669631385622487193916349566062379113187946136611299965157359823784862007945111241068557850081774139,7460,,True, 8483 (8155),1, [3367],176,1,['3413'],289,False,0,,True,10692 (8515),0,313,False,0,,True,10043 (7814),0,179,False,0
1353729237205825209360291254937500956177418440849020936155309948488785037515273776161008164612232976976296831314447749675688426247922360573710046731184941510231531745397503170930938174910378009701240036601973985074625876011943211265988530556784285084320824411571822243665868058751259867551941874205743591296245797401327166364669540194276521205411505827861122321639718226146331855126633877089620184839487471416873026212137262047658689665366998230442839812010483329824353728932324233155584011864966659392787589832036177452543879144320653686024579569405337972015562968065124428944364706206904733890510454730815144729,9210,,True, 10312 (9950),2, [3926& 9672],192,2,['3987'& '9723'],1528,False,0,,True,12587 (10395),0,340,False,0,,True,11977 (9749),0,157,False,0
1297904816608410871342920278285271707305177785495739522014864058818900686991281040148385597717239758535005228626884292074085652659694585153215523972541155317228192937772733667467497443854844849045854723284940962557233591859537346543752830596129876656383663225345865730850386608350367025737876287017874159827050590878552446242302973574827766822278188024466953250828619579166546280873683451726653399070921025552186150529284991327844878114640012589713326807273752065380093162280776353106238543434651214857037600947152264370651729907537115497750053254414047403100874643321992581164342824293115946104383437545999535241,9320,,False, 30105 (30031),8, [1451& 5940& 10134& 14427& 15467& 18287& 22970& 24321],1,-1,[],0,False,0,,True,12900 (10718),0,332,False,0,,True,12283 (10081),0,137,False,0
1271042323694819193330463518445696902071307011051344310919695801088578805909290531354246535714637900789161755641109452480231163936920559043827140509595217944746021172184913016731661413849876615901282734459769289704896138954357775676075004313838296757770112935443956765127849018896713303504221928996265022389165328524731615747988491186858228071943316565704322325991790472713184838898135607571808611173263603918621225802761320350212579414974885390106789017759529785003348533411601456128205356518435540500127109143196380759977455372883953937163949550465432865730381023547144960833369176566100216279972980462727270557,9231,,True, 10680 (10356),5, [2119& 2438& 7079& 7715& 7874],205,3,['7145'& '7827'& '7934'],2697,False,0,,True,12474 (10289),0,283,False,0,,True,11749 (9583),0,156,False,0
1472976226430041617145248095527352220313533413600247339816066185567766996463432756663635995966860140117600970397447540503358887496005637398487793436944908725851835932839957261937126574083129469667332220895539175357322183081664389234708540685709227531222670963513680306191823897291457693371799614169525324861622461655305523629829053344621717326598139741141759273349214882939133291284287097848262422633663031877173445299641818749528725303930254530710141602712327267832332770902211018854431142927542373940589355749649950303961162083089665604548808409563858294923219271190490576434247703452975433742320492553371872074,7406,,True, 8197 (7865),3, [2016& 4869& 7498],163,1,['7548'],73,False,0,,True,11092 (8923),0,345,False,0,,True,10164 (8004),0,168,False,0
1343552722565569628324992208555864074756703210995927113150730369214753651135902883153994269138767084049485492350829397573410376840743017470532646232159289032756711430512664955032318602297780464214468258911005642953293060478534011080209791574655097317687573936012336158821718621156403996452665527238792961221602426115013440854392844012466208153556571023136523845132287864497579564279521719601836395742072055329248529571813195485664586450156063663823838297433486718618805457879558382822704244772402672727379578484413261037392239296041008707580676829342688338363551660905168371911075944720964323970484651050105996862,9501,,True, 10314 (9957),6, [968& 1084& 1342& 4049& 5758& 7789],160,3,['4091'& '5828'& '7829'],1664,False,0,,True,12731 (10537),0,339,False,0,,True,12208 (10035),0,178,False,0
1326270765607242040488284455499791085258545593162337770127148800159262159964611239302630388662161052433684987204458681469818449340437324524285880089427726804848180473044877364454800161597817075612587964836774729045216548619028662289469637789768464057764050038315584789532887564529401308209245212199171091775482359681819068566577145438354185299053917656731606938216873694595761459267474810313242112317518152218696816594289500056638269425689538437577173574134495899936406835219595361740710869167182021132129002803948281475655107301130714557724833781261277421217510690188587944958148410514929290770679881693409895295,8937,,True, 10482 (10128),4, [2004& 4359& 7614& 8091],173,3,['4434'& '7657'& '8146'],1900,False,0,,True,12529 (10348),0,347,False,0,,True,12186 (9996),0,175,False,0
1452914645466588465929850230442002736099476014643556187959703432843946634313895959482132643628811077760657065006685078790017860302657038999132354284788407927457153435847383838340290775508083735194842463393410602241338946896476888792221124221639394568371191457780515009702417022611834965271418321137333644557811297619517483690279878807713389603256645449343972932958554210957516302618840237531915701984724812538866332362041874685575109583306414830792063294730745649886740110232163840055814660674558053022399288709328800386694712849574328569165566858275873924692393727081562963714330446929354805261449778338708689575,7477,,True, 8775 (8469),5, [1855& 3439& 5488& 7184& 8250],160,3,['5529'& '7279'& '8291'],301,False,0,,True,10504 (8339),0,297,False,0,,True,10441 (8248),0,148,False,0
1412101050689058328515310505032858613891991239266310484406372101778554595308370521502650259024473582321773524184239346845159463176408943758446306704823290033327228547783133270846480176617255514022590883351565968332581375385693314850297790734130294244365900814137688056442089350077847490008254673058544445853759911542747248461648309141454960150798531621462164008088218898117210774517485113908740769225595330076908557985781208749124819731943125101934233213207532803318890581313607410443580370001400880399860890518062497133509642143544241951186937610644017000601478127437341797572232578905697223522973994029031838234,7520,,True, 8606 (8277),1, [6922],204,1,['6978'],785,False,0,,True,10919 (8731),0,332,False,0,,True,10576 (8373),0,185,False,0
1324471508080454124476293160064506891926924854654703266399993446279197872939414102934219101051908235350755436882306099436976351361784044579326569083458926984028004947929231075777627371495879464270138499160923150231977791213175138798247708938250415938842282156403133654485085708648900271481784502558448112259940762162569660061014369062040286957447822733964792858014919884451747900745745767135201155165896508321911436910057137760509423366052546644157178720164898877852145903231779939854733730741813802934636145448492445995092300333276621459158429732632110991046013454857406789141950015654183364657446565841804980771,9164,,True, 29298 (28909),14, [3953& 6895& 12589& 14237& 15428& 18276& 18878& 20290& 20825& 21705& 22814& 25737& 27559& 27846],190,4,['20897'& '22895'& '25788'& '27635'],20293,False,0,,True,12449 (10281),0,299,False,0,,True,12008 (9807),0,187,False,0
1310779363571482509614996633364072156973760532258580876796386613575310427421252987299438094992737539758644687209787800932969374615481550085372478404166901207832958992718992036395400924763617609952247343450552081809706972667210494458956296666865663882292437762925046070751658786107092416623248291423805179233209857646241901127673292208521661649342593635143367499930660128899121979481490235402489587026025107617665776231005397256414022175666284259051624420654977939898910658062217777235196747530804050067024485049297026099150662749062929687612610603015909018937812121040310697600349027011196905915607819893130028160,9056,,True, 9917 (9616),1, [4790],167,1,['4903'],2117,False,0,,True,12236 (10048),0,339,False,0,,True,11897 (9684),0,197,False,0
1427343389889997076814754799004136639574888007688253632099992307654288203198496213211222429345601825500365963378797324671433629203010280943332688883670547741128147319386133289835161467596071004232570198910547519075547853576610404844091661420617811862275838307092450714392918775783798746726564304894307029110654097103321678290378427484696849091430955595131191773694698981207713185032768795586752974573856101886635834499878658308303182031496078681506921910011465798928484988951867880298451097107712761181961947183874970080829022426538858602746526641951426135540735925248711427878434705106531083723957422173802699614,8156,,True, 8778 (8451),0, [],155,0,[],601,False,0,,True,11593 (9421),0,317,False,0,,True,11087 (8923),0,167,False,0
1368641950536749344771148278268218368770342441168693066851499984624105942546314945320398232809646732581344907731353204316487073249250121942958269239510249863601931195906558607721042436032583363836189088221659170769501065084387828184950981187323568505676630045624840784414479824344370196365012709687877047282144903672502411761268778788197017228894537371014328683622262565329899735909009098867959892137738804589764359455731794768069034482254674600697867971710541948356762817783454319089121809470648691211696663434878119474086227500316843559611320805315530394369836306547781367708346411100620375959866597568685523441,8336,,True, 9559 (9243),3, [1015& 1958& 4347],147,2,['2012'& '4409'],1332,False,0,,True,11951 (9770),0,330,False,0,,True,11085 (8893),0,156,False,0
1449813903138166402385477006503666650535826416358191080686993941340820399941196481259247600994100168520464026798793138018683858368304467734046677378022768607405913919466162901679704912851796286451513903754088964396455055044957126126585342003003115233886420458264516803492794373216155477473772779821234557639567156474231329157948186023880405887987662708445472234244971588926164607485028709711323507662634857694298382706956017041855759894741199155268663836361010061567551417537782342901493154131649127610313943261387805057331392747425870150356108078801421232078447637764775973302217276810978569435253897747900519715,8419,,True, 9622 (9288),4, [1583& 3326& 4525& 8315],175,3,['1640'& '4597'& '8365'],337,False,0,,True,11808 (9651),0,326,False,0,,True,10996 (8815),0,165,False,0
1400804774281872735272485116882740493944015467762069212836886257066318076450933136785898186216083434126356978240233296942925960115031630732591037945377736671635222729334183929418333325156952163857465721703955634375394261539889051091765204800915103796997168753430526003860649299092820963156778286521271178278118498916487998610010965348251948178970766185566584761827879455381655144774837759460271609788777353080588799769967777215259407660360411186667748940432292142204900234698678687125082781340655779728388734495714439128253224643154406660114306321885503821368953826053028596952279895314205639054307808153806714067,7874,,False, 30115 (30039),10, [9991& 10271& 12358& 13141& 15371& 16779& 23827& 27457& 27470& 27613],1,-1,[],0,False,0,,False,30053 (29999),0,1,False,-1,,True,10823 (8642),0,165,False,0
1283921897686629897757693443339472072817861365577660410600867250476004948098172073759136452242649330481166907964156743918754397342546511747907659521891814840674738885713493353439532823389458455231613866292545563318470012316369525486517094010483370712462357542493744880755382409273890052061563930525019849285047467882797844541687508699189678318665534405945846645793450208370693976697103481743377173341415304068171419149349493500360532208521139630166994082088028363438619985135180316168386802399552330544371281485142231392073615418437158625323387860967245251906353883028647063381037956395596829388480133438751112512,8821,,True, 10318 (9952),5, [6439& 8642& 8762& 9119& 9661],144,4,['8705'& '8816'& '9190'& '9715'],2505,False,0,,True,12634 (10434),0,351,False,0,,True,11752 (9557),0,160,False,0
1381805576678054946150859803051387092273460020189495622877553063434230581565875556049397548484813297636212812742072748815350035781331688280632138697664146665931995552110233562590084402852987062784292813388016557660594031540806102244983064921984709977625571223229428952663418177771014634258817783026695646896008784683261950399201855014628167573403474177100136662272303350895460600417240752650144967740216480470427631541099714873920685893429192037889625640649818031747755115448616517804866305819324320192377234727294245690496627170014189032674090716761431658420832808725888016397721360264529586870324515579874924757,9099,,True, 9507 (9177),3, [2502& 8126& 8534],158,1,['8198'],1163,False,0,,False,30064 (29999),0,1,False,-1,,True,11271 (9067),0,190,False,0
1456934852778754829214340117654686751372996803733412064164426137887032023352259903541676054384091573144340768804575062849833960147619454730666027679784846171478852348330326842940657632149282928124908138850083713588567464745642014448216108218898044589095124378464223909422297479053224300657778108835519768775567831080471686127388648579557375490618725481934060336758659585923837531868518193778432034473328578424776617415035337562925642555030266133432190418584464490463629876755945265839338755755988955717288470623511351480361364811800052015974035198987812304582922781402679732641495016586828088041038991367638883483,8660,,True, 9874 (9539),5, [1571& 4441& 5375& 5915& 8111],181,4,['1633'& '4490'& '5423'& '8160'],255,False,0,,True,11486 (9333),0,299,False,0,,True,11368 (9160),0,166,False,0
1309087999529785167567222725162934037720008587415017656857572095289605410535679743074004266997923844780760728746149993721875994114670001021891477255048798690456441942337191812370598133947245490879452116017333172426651123676757518586395360404639545195085685145489997402553321604274351628519846378537700650867797557573371767355410262302516932003151766298677605661212946906948659884434198091947048602881281150029133590701741427590237617805903601635599081209932880380114651373996732403765350282566693924452698989384071843968891642277386556251181941147775422711165023059128202746644653256947487933928786655523875984132,8350,,True, 9301 (8986),2, [1371& 6914],157,1,['6979'],2141,False,0,,False,30049 (29999),0,1,False,-1,,True,11456 (9269),0,176,False,0
1414805721529121789785947872275255293695645517380367609967187351646145853609729670485325057990181701213853415882465481360902276754823187639354463586394337076006560411620609685613443639180095221667431319815349853647736120479346861610958196200139051809617906048395701366000166426504425485268340230862506281905268247461600945326895996344582229969624712357697583737573464477735203585075033229268512267564643891283021557935451286266639406085494354596983054495098497095070149554537151969095621513810552871289721546709571991547902803883997465890702908837140107756627059663744604851729882362345202083672109912311832554448,7296,,True, 8283 (7952),1, [3],182,0,[],752,False,0,,True,10651 (8486),0,308,False,0,,True,10604 (8441),0,188,False,0
1378116567580487627333678121056154807336126237508375279451702274455002334906087017537168437840722251840234178526118931974062592160269158245893672046948230774974581599571184889849809516672467537129050369107854607753900017001496772252342104275164154323417483829743738521897593040925644402814949752687732830994433297350590549589865368182063652844751723759797740240002778966852608607208235343920354859546328051357794777915181055918692616365118005236138614287969069469950629440608254286514834461895851590033989460302310223364901419237385657402214496441423981360295299305061884161010739176062935283975185483038593057806,9246,,True, 10257 (9917),3, [863& 5215& 7997],172,2,['5273'& '8057'],1210,False,0,,True,13083 (10880),0,354,False,0,,True,11957 (9754),0,161,False,0
1478878455231387340198405216019424392813652983677188877258502981036039976425951907843436427121521868552788777367313957021854900456870806412592211060590504397822242077821440176998981449842041855338262058510791275112030399773468486810440806766829959904453983779277944750952529560424859687472197970343298436231624499086320780938493903872482529292810301752094341594099143997192130360231915667997668425661535243848137823732680611726631241391814084930703305543006459028363561832355169868028929024199343679150655417877661423542480183031573767395224808246422037170383602915111004652384752538889102710966558398687505644199,7251,,True, 8294 (7954),2, [2319& 3043],191,2,['2403'& '3103'],7,False,0,,True,10293 (8130),1,324,False,0,,True,9858 (7697),0,139,False,0
1300828831712014614860365848003610164824561518059919388922810810639879084061657514965397556048448037893884993215374054073370566602996181961793805625949431304013105161245237887231929271557891679728190989759586636957471098244148302218886795914049477224764030948846519405940481542403413743236384569939570079722558850614553429424785607463902275913886765353537829518371396713034750071758334301258809050796423229261449782438030039981517466754688664134682494553285144256323929076173041559776474086528986285480138318203943871863315790368377832722653452058911666045146361264265252486051621140414884026112548212062634639762,8442,,True, 9392 (9055),2, [4359& 8209],156,1,['4404'],2259,False,0,,True,11783 (9624),0,307,False,0,,True,11224 (9041),0,140,False,0
1264123772946451299903787351596575930243494644784107417973495815947058211365633889775140308548001809090664971346059880375427860310898132592606736665110711697825232110917674268034318339424506354046659393398001619708779497936408046363454494359564371700497603540726204850972605615421434223376007058633389382369634378469741010968044845041959325948172002663184567502343836336748820712701546384941462608117417828997825606646915870303106571939099289973023007526784316337427807403369791161175738348847690282506377020430781474831826837524158339639786450934055193709311875815634071201191363526220885111611440624598609671022,9591,,True, 10842 (10488),7, [460& 789& 1960& 3829& 5677& 6515& 10097],165,2,['3903'& '6615'],2802,False,0,,True,12531 (10370),0,292,False,0,,True,12111 (9932),0,172,False,0
1453186336042626673125019221598026672477801651807330160704426457109261194285981100526807094070066485771944980753410303348306695577726030181029077661451618353702702636060879690820435553944068585992013289200720615542230649308898260782083863380289134307023619181199337653566666900267534048502816272816988180059308630819515105662408829514082651578746902239073055540233231650015682996695125176749662502273192756694917999276736054162623801877770439762175008664603322418547975974720368105629348642718742697349292988880316192997369880894181194009074226060868726792538781314926394392674385275127559815495562184890504402057,7610,,True, 8772 (8455),4, [1060& 3798& 4984& 6594],191,2,['1106'& '3864'],298,False,0,,True,27567 (25370),0,350,False,0,,True,9912 (7726),0,151,False,0
1400310198873058737960589240623096466218962109697513479972987293603175602920046894088623770421756875442970403738361334994785561252132278929395616211963980661075325230646951854627536134891530058552085049318701468208112938131067464392697248764550522324505563272532849146993010534010814762286628512093486675501881227262743431916446912504487240467699192511459001727432062735538711210185115502529218029952809713809180171447220268161671495028070504428801901744984734786624736421584616973098398908280863985143316751515789108616083748067693079278940995708122900127649674794313382465962440523767978298666973879853901689226,7303,,True, 8989 (8656),5, [1184& 2361& 4600& 6949& 7872],178,5,['1238'& '2421'& '4680'& '6996'& '7934'],930,False,0,,True,10450 (8288),0,327,False,0,,False,30105 (29999),0,1,False,-1
1388896266327168224726355769863450557511737680058549576486443559564005238309433903983969483800676159873892989659401103989522116199886529772866812306042330476141174401691207220634993282223770060673852250002768396088983292001488319112418020667973603823643488399316030177756239984117682298436182003740083630827133881313564366752049177756966024454164355539151264436446620785247648124014763867638106012049940033040288288967223371025909202526859820183387983039998639430987687459798590156151455116986101374933643146603847037861616573392612398814067145969734417835460344840218697813362429077321274718401665515502963224827,9225,,False, 30163 (30087),22, [118& 710& 1085& 2247& 2335& 3155& 6174& 6913& 7052& 8702& 12373& 13521& 14879& 15471& 16332& 21119& 23461& 25031& 26156& 26446& 28080& 30043],2,-1,[],0,False,0,,True,12532 (10374),0,296,False,0,,True,11705 (9551),0,131,False,0
1255180865853818744560641556754648635619284400085502172652479631069796954702269993174848496712398932375718881192638599774258172168128517227661516812210026608849911414835999850651297157888291594700494743219670199083253376514986593661191761715617258636076134493505202430702272509916817117185467343624514875840960798413041366336229632275822489440538525505887422651040466634791448817649426397981677771584782769030362670886506291872389376822515897985018637112640314447834749465681037003340446801200009659642215203427846304875800976760948598803509106836125544817160011620028544901671629321696616473880036322693265251817,9667,,False, 30151 (30051),13, [1441& 7596& 7669& 8841& 10036& 11212& 11661& 13765& 14680& 15243& 17127& 25112& 26044],2,-1,[],0,False,0,,True,13130 (10953),0,325,False,0,,True,12765 (10558),0,160,False,0
1387849127550819809724551474056375776431543618062992768957333036075785696706789370107502169769851008964820094312130124370879089738154130901924144428405058155669334013633138986897319291120508589067439334320922876693930187675024906593490254641832750597015111215572964293292481454402856560218470901062033673531893051256151995168124005686687580894994613847756484858707446189812490117048350793422285805821610545326875411958868282971326919275049398526286099735122437078503781505538697417040252681237463122299195657133892181103737957173715259366465860311112519400007060309845628761574012708404750931232476870128778992204,8191,,True, 9515 (9191),5, [920& 3601& 3671& 4623& 7827],186,3,['3757'& '4682'& '7889'],1086,False,0,,True,11683 (9511),0,339,False,0,,False,30107 (29999),0,1,False,-1
1330422742988116247878334924546617347327019072655141116177142257676963112073925883226006300013253315730328795395013495771068784484616416698513979590352724271075629292882206890196923252916643203644090314819264032538204976506596123815537341003869333071776227141751703738597528584310559324178229442538765870878872256813612972685995174860169968317669482884739675777173637273134076176059130226134215522648818695886649755143501076931738381516491065884752613363943638501690084210126485935804527972057684408043606854136192515582733656532720895380943636799649814796054094442871099247000639937508462870005258242236712810385,8223,,True, 9676 (9321),5, [160& 388& 2576& 7096& 7515],183,3,['2686'& '7160'& '7577'],1843,False,0,,True,11740 (9558),0,323,False,0,,True,11077 (8886),0,158,False,0
1283185193942771306031250789848169454109409320335253993142500867001441192658493482890904474525973526003829636727243665882413601107875036628438033179008010501828899862379623353819905879402936506492427875895026615496987457659456642812394104394507505730223633854624706049970382076872467913485577278590406414198659681470679811739140169864248252208782493333463329364833581923535870448017573399633421388986891886361667527018871329173632372051343201447102830096843978822787580963060573724163163501079128530967897879779246833282854995358199914128277020163642361135008481508899514571537651759097776250467501275747184195160,9481,,True, 10665 (10348),2, [1304& 7624],192,1,['7663'],2516,False,0,,True,12895 (10718),0,319,False,0,,True,12155 (9959),0,162,False,0
1462617972004275726461079454624898130881483980591077254677888612455239114570222765037326995357074647517589771363665987169686543702097635729607024210674115055066395769266861559541765915020793410206477471857733260433944764391057718377246194192720686067429525422454212008771870059336553784626686388588244812441440343606783766524185031122596293367793642037856254201704678529852086074976621019733113204186388237923704568176737599731869281411338716380282495982970866750036883484295831133465215638821818462947406215979696307447852915107683724771012804558927185069242954065461916278049852937569585303259003603326136326253,7713,,True, 8737 (8396),4, [146& 1135& 3279& 7805],160,3,['1204'& '3323'& '7864'],190,False,0,,True,10684 (8532),0,291,False,0,,True,10475 (8282),0,166,False,0
1290743228933075513916617509347718494399846894137654532954295844716777403721524132903812911333255684543049753565602934654779427130899160038741037007756159658838586101521862588999279890095956081558497472459233750376283007750485347447600829548985069676127713971947840851648496109615491848027559599507387649963904433457754584932746953305604810018512383644964122546702340559225364641873834363288291143785162258518729800984264763829483940302025862413859768567767735708461296125491115662680887790879351481291886060364489891021829964009399803844330986211197107132725437513323085669237040602368417101524402584322931118701,9806,,True, 10913 (10562),4, [3503& 6795& 7439& 9002],156,1,['3577'],2405,False,0,,True,13099 (10932),0,310,False,0,,True,12565 (10375),0,166,False,0
1444629765307010694191749925681778332278787624428544279265694338817576915813199454787040549445881012748546741861557955912702701662736746929964765415682504062559123549894085667699619321846849853390221621474580510146648073749150364264884612544092372736587318756375585756972871503164242921559957204098828952491502930242295661025565634019277727343760154497093700033084164267256148831612369752148665000728323507170191636492236083646163574324158417973770984818270274030638184993093624875379678191907828440911913188203842910013109841056756093749029954828107125693770261389072576570563452029859844447175202636899325102898,7212,,True, 8599 (8271),2, [3329& 4370],179,2,['3374'& '4472'],397,False,0,,True,10591 (8421),0,343,False,0,,True,10179 (7991),0,175,False,0
1277785572340567574381127321012131481530980575924810570023818648479288849677269976962320682752686645920272886769699714670921331499000873637587857238440193490709719034341436182803212439779439359050643040210401243877161542365692819284175060343723485203498446896338684943263375258159892576015081252821841527182639094838587348381877774204438251107638532275991822830563656097346573998051101927175455511580080917796883200996376694376543518039248563510424930377858860540422273050136880368446620091026702261758475441161344281100956693162449841142502643458044932973703020804839410481530713526226710351366617296004800236974,9596,,True, 10936 (10602),5, [2014& 3624& 5774& 6064& 8962],167,2,['5825'& '9015'],2596,False,0,,True,13287 (11103),0,358,False,0,,True,12209 (10018),0,140,False,0
1247005501793385256349956953389137045456341453506945887256842148461667750465964251382543995509585482928392470287059816106218263140158345478459217474329311002428035235574889062263039857856740162765644601521619676506166365379238800505524484880800858715332652594420439264706658044158709652977344961257718914331297557381162450514980145808536363213944819714320451765357189403868837108981160159370853018201260645476203616482950057329946030169869049431063758087895081944133536023870651210281837204184224390717412684573931512872509936962593930978102627447704151543404842376330438566789551213273545384737636713147245210206,9689,,True, 10498 (10174),1, [2826],157,0,[],3066,False,0,,True,13027 (10847),0,325,False,0,,False,30099 (29999),0,1,False,-1
