Msg, perfect oracle queries, our algorithm:, succeeded, external queries (no reps), false positives, false positive locations, false negatives, reverts,revert locations, first multiplier, did 2b, fp correct reduce,double unanimous:,succeeded, external queries (no reps), false positives, false negatives, did 2b, fp correct reduce, triple majority:,succeeded, external queries (no reps), false positives, false negatives, did 2b, fp correct reduce
1471557546374361191915939672642007318832886638974495820580291874711269810032826720923850335722291332747847413833614250661614100583751086159258309362971046002076873155734934864980943237008404234535867357190637170226803104577701480038767642840275765509022560494843672252704807682653529556000990289939287913349515810412101313219308422732492823543950305267037910070719932182409988446699272240493837767334917594402543992704738426040136797886468732431951059695615137275703658831086052437869511722587206307739589154144007200791414658512610041831466666447434604276572475847655847493017986190873586704301699700823165239757,7049,,True, 8554 (8212),2, [2245& 3928],170,2,['2317'& '3974'],89,False,0,,True,10686 (8527),0,331,False,0,,False,30113 (29999),0,1,False,-1
1409968567692099867411355289609213192466449215582505096116224419481657323715497189308620401540279943585584713116783742996331962840279862424435465571668272568026769750696780959706734839862968348653564856896249737513505491090922360800069934301491819604212515991987057009834497339390428786840171639890424982742438158903638111687657794450584118958546413844882763120185454535839081200257392805155256436879186433413847641505830196587319695534082459359227186085073207459052662075104024000856057333311665843146849968260385506747888483555680432912311758984622407005867536556047248614166938769842122148509457149193350539666,8025,,True, 9248 (8891),3, [1560& 2619& 7704],141,3,['1600'& '2690'& '7767'],811,False,0,,True,11339 (9178),0,321,False,0,,True,10515 (8331),0,153,False,0
1222998516184184874096000533048646344355690606871562659468910665115058245856017199119967053035854281614790509343610543639236842890547449278120359941704771591351415822193668791268955367561712559816032689565803187862149235668484758908643139694596916960639808401305599890103840146246716836295692113905845301079310709169567209160062542611628317936081428295146037287043657934614844252551753013107833788612819601511190970825247952163332387679927453438004521982843344956867101142045158822713708175431794508941197146790676345477138979789152020197427927660612786078324185124348480465609950046736438848200411213516114121402,9924,,True, 11243 (10880),7, [1780& 1799& 2825& 3355& 7165& 9836& 10567],154,3,['7226'& '9925'& '10624'],3449,False,0,,True,13526 (11340),0,312,False,0,,True,13000 (10803),0,161,False,0
1323676979583214270326842812686066367883908351827568557604604041257255229687302113907029210365011150072735321740396106164893614522041492221127929216214855195386899374611836567909773024844937922858788977605151500189016747096430400532678626826154923622255693313660778067046822928738331869295186373639468263423574644817375675591721116381148681069568484716115688847572449536960220438806432234532340552249716515814213424787759285406920216695492533038757271297311790624350925459120863615216072168883047045473791918634690571619780503931730913542467399458665820491772843428026755014782761435257220186219295005105657489764,9645,,True, 10976 (10638),1, [8184],180,1,['8281'],1936,False,0,,True,13030 (10848),0,326,False,0,,True,12512 (10301),0,168,False,0
1471112652260006158681318002598864965735639821357762628535672209049328439819406516677411068460486982795854659626358694863161302635962424422013263902403912922276559914939965244654577892512130850306811901480715276104924465157453106412284701316175100726681832470799431822922216780164292892682749598657468294881246585888561380718156625548860928962780414921690722040843091547897006050259375761656218496834179315687922273616491889189877153451804702360507641169492361591861914067927972258662036406157235519870047378738194021015048792382974884229415550940142219256040285435285328593004783131040122654546326324783072505526,7325,,True, 8430 (8097),1, [221],171,1,['307'],94,False,0,,True,10429 (8255),0,318,False,0,,True,10237 (8053),0,185,False,0
1433056880772183840833534312423093450543804289904835039123906112575791559858883300543443774154028855891680422700361001782594263195373680817289886766613366573713672246921893780305120404767291907676845344943556210089197322641900843634697774983556734917414648011545369110112876590215773196753947180735406603376717387962222690636897866731753874289238149087197495344323011300624969517242933493794145257681821346244269631587721130708245346176619044606255891229887940728452341858320546142875352493910341394746787226784899423796337491713641972317182763246306863662207539992985840479761724485126168579892274801466884612184,7307,,True, 8595 (8275),2, [5128& 6567],151,1,['5188'],533,False,0,,True,10824 (8657),0,337,False,0,,True,10136 (7944),0,150,False,0
1281425056656641905242744337951785803910365162080230543591356854114252669550776587151337155974500159237575211901028413566979148389562471848380438310922029930741490746776765652233821719995601902655867624854029738843113412577293678972381143954524204519312976436554681408310428114521593180819806266624942266738606014670366592033025141169387574611483351145402744536568235832272660734287522362859013203165794152013941121744658437498347882233810570039354542411731303919079337788675453885393239266846150486753149034162621223684491390445426794465308593626576738506923289072653902604685535551737765330525055497915293943878,9726,,True, 10807 (10475),2, [1314& 9743],163,1,['9796'],2542,False,0,,False,13342 (11154),1,341,False,0,,True,12134 (9949),0,178,False,0
1389769524150432091131075258544035635651054921684119807904653826315145846267106588275005855470390070342248835247418033479089714734086954337574616919092867650434172423107718391990008720644114147251564067286991485595447568199596604961777675337826217579109080422155871573913424612151323059931438745832528491121729503819042168105182331158816540807520454622025511629884174020299049153691899904353889241271542715093287153101839385425073964731209014830278429269899709370509126440868905939667413213930977212654798136775265010229059980583539111487626079627832154085864354992567909649379434289452450739012404750514466410976,9509,,True, 27828 (27426),8, [2768& 5604& 6300& 10595& 10906& 17402& 20113& 26192],191,2,['20180'& '26251'],18567,False,0,,True,12716 (10540),0,313,False,0,,True,11635 (9437),0,176,False,0
1308928227988528653279572593274097184507862929011440348057637952490858937693533653842201513762871557219924789436457130537314154784970977665965607621991584241438864166777281541467223069075826302379196933172312870707022584288442042270486047764587028758944380693150615320623168114126365890243346128738704219504311893928375315371581676988395754541431145758583672208353629215558837066179572536976978398704599768966339885793967164601278709062485800759907482442581597871363724576642722233111244069082398234335983252696326075584460670257055368517385245406006181756735636607684958944604480269867575357253260802603776999854,8903,,True, 10378 (10011),5, [1068& 2401& 5073& 7497& 9408],171,4,['2478'& '5126'& '7559'& '9482'],2143,False,0,,True,12142 (9969),0,309,False,0,,True,11878 (9694),0,173,False,0
1239775978164817621016364459661175691878031810759468129124159445302264289453612848959830065246710224302755484630639759043991948416463281376814107089764942342322667672787244764261472918936481960459515539550623470851552119215543937322143045095315717083939318506366135189065020728062413675511276017713787367582776981218906764559681158809087234227968275387096269959742913542724000168482101369505413492220530282601767995717122002928178195493084988609306498707598001398308947631531211440039881149572070351170764910964825242284116631974192639709948713888547114209286920539531958738079591098605461402716724682428323023891,9994,,True, 10914 (10574),6, [921& 1753& 5615& 6025& 8601& 9321],170,4,['5694'& '6073'& '8645'& '9368'],3180,False,0,,True,13485 (11302),0,328,False,0,,True,12520 (10332),0,159,False,0
