Msg, perfect oracle queries, our algorithm:, succeeded, external queries (no reps), false positives, false positive locations, false negatives, reverts,revert locations, first multiplier, did 2b, fp correct reduce,double unanimous:,succeeded, external queries (no reps), false positives, false negatives, did 2b, fp correct reduce, triple majority:,succeeded, external queries (no reps), false positives, false negatives, did 2b, fp correct reduce
1186049118348491826810569290600622085409562337149312475410724974587496541249040213651317890296206967921777874505525970065020976198961252834097360067667961242842430432182149158664348142773900422735715500687813654308916988463483214774248490160138244329695091570088457256077053288835072513083111198512468072982639057003473111174122391344657223177874441334232989987456073626151127532450894239865301159669194247306776862520497214668802213114814420384246229913160386604034295886490329143155300231016457342456225402748602846421161697406081472720241106811003042897933462892823964560561822472019096221304593266251606338282,10900,,True, 12045 (11729),4, [807& 2505& 6536& 7643],197,0,[],4069,False,0,,True,14635 (12455),0,341,False,0,,True,13590 (11399),0,184,False,0
1028640195243662179629644808934028157334548804231537985268221751760495188246988564831372071047607779697239659254680372800868994716320782306651974135546486700419317195749444940905334820806923842584260312097790046186064381588883344097571025595763427015598136832717186084148160008689611295837405969350549832893562560793984381183790445554597012468904618618226228871784651591879910198748465079494528165128542644576850756919752343270450577177655668405357355694386208152212607763476150722037766305168622077102511816103243437760638841865399527308204784585344446180494999008436696069703984941532619561245847670498708711169,14310,,False, 30127 (30055),14, [425& 3773& 5207& 6114& 6562& 8011& 9129& 13841& 14941& 17027& 18897& 18911& 18979& 28915],1,-1,[],0,False,0,,True,17715 (15522),0,331,False,0,,False,30061 (29999),0,1,False,-1
1143986828824408291327258467799878353719976180029200384285834948616590012156675489723549714861254649684124709356684929026220699230408821961904188659162917045606351665057330027016569451561412821360434529753670081244252162239121487271166441501964887660473269796584043585484482920034537038503204202433362797518925177215403494712887620039009288705714459992405087193445900766421515121585050821360926467396416187295390728299324642805686576021158877557382545539592919087627580303712814612911929789905709601525866478805081676463201221978291141475819469141794930433463175529050542496907149455854096631733923326445786189612,12428,,True, 13240 (12884),3, [3428& 4415& 4468],161,0,[],4823,False,0,,False,30990 (30001),0,137,False,-1,,True,14967 (12769),0,162,False,0
1190685360816279250346441120488079786230283581997539294929576696185513978557758181823806691642358122596143033425818262219349016624389684794488697652521129258540134139438640493379375187946431688677539612344863344219021294918047454349072959268465031274025196289599196294275646397482276959234435519745106949365200906914564949266576455668257334647135832149348680272119114972745752050890639697939158801394528755878883077913579802164584893514153870764755290957094479884391534816536399467340679892788786742879639620980470347329810274067263603286181386325720202001492085904148891304990545983473810902963249347732737197506,10615,,True, 11887 (11529),2, [4686& 7390],164,2,['4763'& '7471'],3989,False,0,,True,14015 (11852),0,312,False,0,,True,13344 (11167),0,157,False,0
1036263485447274131910651230559949155280171868371613146882983964109536430335312865907289399337042686358073664754666009323904398149813097052964436047188203560463127954748849533634987849667174311681042715699834463086016325800012424275106525313032639008616719796466324684820891494599425530872478720275928620677880471031272575899568362806834707211957081402867793373565210558454543596369042150126110972153249934377662122138110704301586169046781266298687544616072695199895028182809821576853852771043678258860686475591617388324189760427605698547760091661031666658182800690424811695434405806703670794048804667785267758948,13585,,True, 14604 (14263),4, [2182& 5971& 8463& 9621],155,1,['9679'],7034,False,0,,False,30052 (29999),0,1,False,-1,,True,16404 (14222),0,146,False,0
1113473131932608214943792547771592742977044079649490839738745743823878669431396041321331097749851023777103837107358939239172222022379740370497809803390697953876655323682100636310609363623458118931356002796754337411781006231575722686932844674238609996748735952162984210520837755298390313283381773547725976174582414385484095760456946985259093619621245776399657582156210763183704237332634907046609692453887130218221245854545507019480168688045450339750779592014150915187903459365135645545069029064765991457246262369476317585431930578060376782053132910886989419052534976184041680115138828224984976141885624990737358618,13743,,True, 14784 (14461),3, [4713& 7335& 11613],176,1,['11690'],5406,False,0,,True,16794 (14593),0,334,False,0,,True,16142 (13937),0,168,False,0
1207333195118147641725153077598687054106385187829054890455234486249102874182866248031991267395538805691970713316948724105669877337282434171860585691481409441137407648915825125696669624359204342639501606153919880859330710689635064654940024231769041401555811731953143939292281788254664592699352325021070483080082330661997170126812871750685359978864503585052583921092188862911725595421686257275758313502333363005471109856328134944546130457919496003839319936978892175493433525361341173301437041094509518417098934102945056016590054602916285578320550428693124535476208197758829275679331703429289640709654044549089787489,10421,,True, 11328 (10983),3, [4779& 4921& 7904],149,2,['4872'& '7960'],3707,False,0,,True,13605 (11428),0,300,False,0,,True,12906 (10721),0,168,False,0
1119921225031740559200872021974970031517752073409928637689392588766897178976684532352222493871055308517236347398308739528359970287756058663026502283923353537300628449828190452677104069896580298135444041353551655681178306204629635740596942938813099850025120415277360475623035597113971987320577913348749053423727841414669759869599168191861135447992659169870449223430986680138408264361310663551167765886280335528299237498455698004190133458035722848708514451140201138774628157601419914818154134005151285347113554582308768770048111734655375442170024675783627043732253465186324816090543093711532013710398323617080370361,12800,,True, 13634 (13287),2, [1590& 1675],161,0,[],5280,False,0,,False,30809 (30001),0,119,False,-1,,True,15580 (13410),0,159,False,0
1143555962639488476170275178757780277433249326325685399307637233626346154353866856004318273969914115656901727720661051427401873489445864991225208802323321316294845046174170193291231711763974301316572035846649494728277414605630339163833314744730419270708562267203702367547028647428002090007796948234300474063689677532062815162419450484443412136998389337328418397754401395792798672708869399023138130189349224527996271941646745987002304866111146116107950082599441918808463518460693827088700552938744407917565038993394340468030397515592628728944029946005122499563728573425799021643923066742491327157472404826287769540,15771,,True, 16465 (16124),7, [1235& 2666& 3290& 9446& 11282& 13448& 13888],169,4,['9549'& '11371'& '13553'& '13959'],4831,False,0,,True,18095 (15915),0,355,False,0,,True,17718 (15510),0,156,False,0
1226095225853870195036625211062511538591084252306375249863292945832431125319082981491231561300477957835266221465607566727363012221890751541854388158582204970864322186387761697857905794829546905908354513934437200089148538013430345407557880396506782139477060333709765433973418577275528725013115920676395697258762830885752800805033938480737409645712165856664308639185240395903767136893823450608321407454210315242181185595103301086950617531039297202101961681005187355002816141653873725777280834242309018875287995489842643983124013691950812388108083025947713400845906420478421620463352700279880480802472531800570162769,10289,,True, 11482 (11130),5, [1512& 5270& 7212& 10396& 10655],172,3,['7257'& '10487'& '10718'],3399,False,0,,True,13702 (11529),0,329,False,0,,True,13167 (10973),0,180,False,0
1124580136467069790946147181821384734380986328280538714787958435334325785175311173489765863949855083969981707749713939775093356561667965638949813711708976923192411607802852199025231424460630804214928212587500505768761675012115060855885470996643163147076779277116547364012430086966583563070712543253775323936853712938155953102291914599430548862909757472488875848264223686177026540750604562153381632455756331643649634552141660186885055355869448857365137740332873913756580009133790923070556345501454317166865057194680923261703524070273780988217633582576895345240797907023891927299162002702987007451775291125952177256,12424,,True, 13903 (13552),6, [225& 1969& 3529& 4320& 8888& 11481],155,1,['11543'],5190,False,0,,True,16023 (13844),0,329,False,0,,True,15456 (13248),0,158,False,0
1128492618695247949714615954955566801040986706912245269012497653453626976593040468694485879437684046534954224764015976754274584328055750146691014533123003245415696844750711032782095445603280370184865745475206460253644195496516686449600757768361497975274657795048468575335197701654833233946772060398201887665357006832978819628277635297852886910393045298107054322163655047414410622774140237485296070925118496165014871040370155448997294549257166485879718919404334912129277486619362638226343784621503429906679214117262915324111649607847494445754631443805464999761700630071754124537133590043717296746266472211966771698,12485,,True, 14752 (14421),7, [2098& 4386& 6373& 6582& 6832& 9621& 13751],162,5,['6470'& '6686'& '6907'& '9688'& '13829'],5115,False,0,,True,15798 (13614),0,322,False,0,,True,15261 (13070),0,150,False,0
1063248345347968002384789773177549220749961598177441614216071154259736913998644795016070054768341798883503079416148510192491515630965292346765365303543460929146754379219099264301041524911283004519621397134836403123047500105895394928833067471670530755985646548075750282090505741867321642074470171668982819163915073160275082379966429172842343180161032083849856846116131291002382908320604287974285077271493861796008604774324600167506818628804597253303057595704424499199328827453277156467554292765499448973308115779336682345622535435485797475708311447211051354518484361817322745455437127235890978810169138287191595572,13633,,True, 15121 (14802),6, [2294& 5344& 5778& 12126& 13906& 14208],139,3,['12211'& '13981'& '14263'],6438,False,0,,False,30215 (30002),0,29,False,-1,,True,1819 (1813),1,0,False,-1
1141099416494965435977452441003079013621935656718920784329054325421421030647699954476904393251116138721492244053216382535201154529192515943560191208631881103001129191531722940680667722379917064797335323626812259386841094982424785110958126903106735671842076959135851645168868100144053956203614473673542672681266823690803140154621557734274569888377950765216787194112631858334438538730986660183621809107471798425129422224854484012130285548412987743135315003547851300919224801603600106505026291791400781700462961119125232640039492102331871964208048499710470191862534861497716313653952129567038668902118915813945486238,11710,,True, 12532 (12189),9, [760& 1443& 2055& 2078& 2163& 2934& 4425& 6235& 11610],150,2,['6303'& '11667'],4877,False,0,,True,15124 (12963),0,287,False,0,,False,30091 (29999),0,1,False,-1
1089774476307002705209545187630309315256449672324405665323222950812479466526644742479679581099154706073107484570880284467949081952498576733948325258000246619902252657728865978412828323724482330001338090756743226858362937935298865425287953154654946522263744874305252774279834624201492500014668636890237557609038160036269076151403560871190886946880997317986412325068623851404504182703005472215493619665825362156026814592927239028387777151017472709218109642140160382072799855597248263585599245355126121525198314836660359337004447431987368798408601971599102890461118223073648460469365577583451066722202446144545512314,13806,,True, 14691 (14350),5, [2756& 2769& 5340& 5621& 11506],169,0,[],5881,False,0,,True,17135 (14937),0,341,False,0,,True,16183 (13995),0,171,False,0
1133702140660824939908856388897737981567407828570662563893369781711943580781270081043798693629021954298014921098225992142631404434784078348267273674425394569576808739757737465445214459819175305837929893169418115955891630336431831034879613422599444825152428797628978290890176892119552058351383938242245531760730674996030136588735617957264410956138744074319847883919738068230864675883012126847072114315348928054218088694025078726904156835938734156334085903055760061342835424867128268933710957816862697383204848567969054219915337072715527449625432974460511608122516736687901655540817823784358976493803905287968832636,11816,,True, 12767 (12464),2, [2973& 7156],139,1,['7225'],5016,False,0,,True,15210 (13032),0,314,False,0,,True,14731 (12558),0,163,False,0
1233411371761684008638659659884090104744310423808540106512714953292463934626622896855242285365151455976387219008261377535411016805178879295294980065462896653306401757551783460623797364985002707503844375400413496945730026699508379998479642696427702185159982476447326458495033939882597643908475808679920637170736261862419919532171038684430481514637790109739707650950079945796887709437085649861291353735875185319176551502582738270544518370158606223531211893753049504198972112445820800766399731726325096433916194960626616808210490757649024890503559010304968753528754749844294975440847809878682908500615867596168107290,10106,,True, 11231 (10908),2, [615& 4386],161,1,['4434'],3281,False,0,,False,13749 (11565),1,310,False,0,,True,13299 (11115),0,190,False,0
1168212809978483688102463535877037802503749373394928016543648961730215601807117105442843665582128793209020407333206571811801056939990525809582449933518767993501821367770125140936412159465782824753910959881891625053810808942006873520733158766033116928085430846299780619000684046612426333102486307195429803121747342036144745436855787002915361056353451725454253519639539022000055130769058456190780823369120920732480858393631462120070923231004071036317461243155629853902500906193624599051022774588334309443272842039007203498631482870564205404041064492601849916097775668153800178045641301323266977871237329728290798122,11761,,True, 13243 (12885),6, [1998& 5096& 6011& 8197& 11438& 12569],154,3,['8265'& '11532'& '12657'],4382,False,0,,False,31206 (30001),0,171,False,-1,,True,14545 (12335),0,169,False,0
1129028526288222570099646870923239922396588502423949260275558287979051053302562808682570000021815169689441807374508022513713238684836665351214601845011440317326752908654843267401310122210490679051169017668416666360696413294463120759006897461337636664760004547440350589452790546902426650036608316546476941390315879857382648567981474020672839188311541632978213053915568111695166590497331991315509164111618544457089223212936944701670142267654343779686987628289091341089553063394274415069150319885771854572031543003163322411815786336959436586551412747944824269708389549890564654088510137453524282918993761002004880419,12498,,True, 13813 (13460),3, [2790& 11203& 13093],176,2,['11259'& '13158'],5105,False,0,,True,15791 (13604),0,326,False,0,,True,15379 (13200),0,175,False,0
1003429410535515396142862854640847821355046431055477710024003069740191592071300132431519587473202101185798577226712297830128859188893857735025071437662626828166354013798176099329391095172005306693133951308989195391751562505200471403606035604098034220198726917716221764146841766509732546233640774341205074312054060235138747203215979713343671195499458709909053410637358712576384581709979436546639510013530186477737314486069340910423704833980804497759194759234416487487038747126435280568271050935178932676609952042097922358741112433252107214480162398422429737493434679432541374020461978362927055700416170481983255447,15171,,True, 16650 (16274),7, [552& 1664& 6550& 8060& 10957& 11549& 11625],167,3,['8135'& '11026'& '11714'],7802,False,0,,True,18958 (16767),0,338,False,0,,True,18074 (15852),0,159,False,0
1104022880553343460032805207912575787148623265296389244849616894094085303290166147329947382995916220356996695694979003387648557402298226708425465886664812362111954782823942843429690700050663072809608817924561542503822874804266717077756778867908505096479831351971833008953721589000166661967809715163045467051243931897514752754435913166226190346056317256920780498688663664561552742576147200988218176931928549021627755813497954250626416575089541691060915426493658780908067547822790336063722184869218608090027225131271535396638557266073507867196328565287156774468963877604400806140816066742286947136377260973269478796,13721,,True, 14939 (14620),4, [2588& 7301& 8536& 10222],189,3,['7400'& '8588'& '10274'],5593,False,0,,True,17140 (14951),0,339,False,0,,True,16556 (14345),0,184,False,0
1062831135355228520760272544346983344749202466065250906011137818301776913318820221404526485558753560729728497006816170304788284413647596396756098406096364257551979584623013508114065572419357829014334012009807806034637203975022678112938262538095567567110851874505262569162419643915893858211073905443880324563574458719553367660349919016891465771823855114039658606566657959598095956698500172493535854719739336696823039865582570477030505599865626027093083206928325731120457698238496497701428901131707412726729247465752187350692015902206062957531058285768680084790474063671270737174304650034191409825670913269264925231,14310,,True, 15095 (14741),2, [889& 14184],170,0,[],6447,False,0,,True,17891 (15685),0,354,False,0,,True,17137 (14906),0,179,False,0
1207114862129908126411355068273044532537493764105370619605389442596134446855982771840032225194376697608193993772079063482298488825917620488650775794783472480532021563353536968438361944532551770399507349364944355851603229316781066298683631098781260760601019699336341972026838434547444542396138661105819748608429094020054049702427716524282745199609098703138549892672403135764226966605900010409295610046288495376968613173210015464052276028964491690561186729961543922206527151912231768714025668909881456813449725971984362909959705887581799380536298929685630436674211159169701234419560731608429612907252172132571759956,10645,,True, 12039 (11678),5, [1940& 7126& 8922& 9692& 10046],165,3,['7186'& '9783'& '10115'],3711,False,0,,True,14350 (12141),0,334,False,0,,True,13629 (11420),0,152,False,0
1033839123463241943388805377916550417547888625431220846281643556785187753258171284816634575719877989593759406360216404859693440106623533323322329438197376040086774461752389705497077593910502285632883087272746896955050033095334629537557849811028645767223506794893701760050893217954775443316306614767876162579752275643937950603178748783285465149333478097306241091616139837123265844772783648330820985625811360471571739805035455309353553097984318480956700315761233163229354280153006451239326606235448314199809219015435145704890343891884503375523362709607326541628517574875759683520830900710568036349688272011343555605,14382,,True, 15250 (14902),4, [4591& 8152& 9360& 13131],164,2,['8217'& '13194'],7089,False,0,,True,17241 (15062),0,317,False,0,,True,17038 (14841),0,171,False,0
1222333892817658177902074271200613940127203394118999154848246996327507991355140374921959142749861631002648968405684397888226660268198050934721234166505344021256701118242434933962629615130611694075510539456841612296665313815614779240083588800204161307870627160393531305625923980329220766969500714166912941514376138990274022906227702855474290454841026797023624295849119859414870584233170732254623464236005730610795331005380557461801659122353054656805124097448628587619817809923343858606892323626924555278910190892502031308198831714383758424792318342074285710355785052223932059894440752694519471999140747512684042282,10251,,True, 11537 (11198),7, [352& 1973& 2283& 7480& 8288& 8400& 8976],181,3,['7529'& '8517'& '9093'],3460,False,0,,True,13240 (11058),0,314,False,0,,True,13129 (10924),0,174,False,0
1006837102283551160226798135040554774620485722118682012843738027647252003937153710266434615865623420115465581948872963158741879333078237720192892392806917717067691772065241537149176118646991288650671337614110664425012542029391065150749136287179275472003371929130775560528665675690420999080504309462255718869404332137966850016793292509174670482260309179699042924264972582371217413860062609823339835327357685191676995556110732693850507042453180191796658550037533757085671863004859652985167074547011387108888473161211052346245662450957205555398694191812386597854594734454401370124665603652017243682417459991739541560,15499,,False, 30135 (30055),14, [204& 3471& 3787& 7476& 9549& 11563& 23680& 24112& 24468& 24816& 25473& 26181& 28937& 29865],1,-1,[],0,False,0,,True,18814 (16609),0,333,False,0,,True,17965 (15786),0,163,False,0
1074620429561470613488077455478208837922239523443505315996643387789997444931692513570128247707843343248715734465636677234068764681532662382350541570385245237673145759261788164145767703404983987067623492227548191181280176563329012480817445747981217012553531368428546277465913283462943913674037745666528100281097694295818545913896372339287498857043501542686866190986885730552365596046943496638262559250030100785716717552740412510388575629747604142759356465962964822511489619028117232810160450632714389395711188025360256189134536769316034718802485290005132257855291729565664616026925009994571309769062440538018471115,14056,,True, 14672 (14316),4, [1335& 3438& 6038& 10981],145,0,[],6196,False,0,,True,16842 (14682),0,316,False,0,,True,16394 (14198),0,159,False,0
1185691713582284482027984810896776863248944830330492614688517874190311947161728888662428694505240569369118469386973209526165678976219689933102385490097195756661682664514316665418820455817972536589092173174993294034574870205071453915936584573339975905523788201121063340698441176911779035245652648504060607887441048949991473118034938491428928761729419281949102124753599223687535707103215195373739360280068260662866843416686814445480732014003586505668030722544054527945542193279303980549982050571253475483607894534971218731828855418046818369646813692645518649773277570301462643247074743102032826387163728206824183002,12876,,True, 13913 (13533),8, [285& 513& 975& 1105& 2074& 4384& 4687& 12889],173,3,['4447'& '4751'& '12974'],4075,False,0,,True,15545 (13380),0,330,False,0,,True,15385 (13191),0,164,False,0
1186205855607565908155290925195230295121477963956173040567238655259724005479972628017788019978191620906723274525847756366408840530383693035248957426316946330867100311188514634641818930391224432350585586635487990438114485236078967890416819897146787559808746306336518490603875860442045895428412235865981921271332307592994175267927812942955802335983707110672230245023153433440434196523956630151327252695594619289688538880516462556273001059516492660411146657080057079528278137881095073459615518052114287510408392298119881799969600504610167476303986994464457138124146659096172531884324910245124882156163923661686014835,10569,,True, 11707 (11358),2, [2316& 10026],170,1,['10072'],4066,False,0,,True,13890 (11711),0,315,False,0,,True,13368 (11189),0,160,False,0
1094279999670473304015050809124148460577540797319945679889370070997932583928435705176004226367678915526604707492370482902796451203695866407920801226751513905286248102691451888136635635349940363857524158752332297636297195063228851794405176710819389697068345916804186553896666043710275377769129295252550596047255394765170646108931287192267854490764162418945055764802498762245802554933010500817060479121406297067351974206906069700663338317217609576035577097947321513972351845843997020951880347727864664322896195306079982312893796699259243270289657710971860411670810224290031769938854340335073079958016395200123735104,13487,,True, 15510 (15145),6, [2799& 5888& 6669& 9199& 9771& 12185],168,5,['5966'& '6747'& '9298'& '9864'& '12308'],5789,False,0,,True,17392 (15208),0,310,False,0,,True,16613 (14413),0,140,False,0
1142603581188294370887412509410921257970062991326070006004914916909622637815344788612681420261293678115486474461637141897340625483789038049084788223117493156714262137447999323548878799716709090128692794787276872610724920629923061648761588616613802240357984035742876734352350924446095284276014085815512377117571689860548900564171244521213049833513187410586476133434107602203661572437854331399045864677355192471418695862514108084289955735797966652974271423942855733144517485336784041410600493822292915845526645004376052371955441166635165859051666956571115211772823989418196568996244020131094774531451247272258516153,12293,,True, 13351 (13030),7, [1146& 2875& 6644& 9062& 9182& 9278& 9699],160,3,['6726'& '9114'& '9341'],4849,False,0,,True,15710 (13510),0,346,False,0,,True,14915 (12710),0,149,False,0
1115606976550160592751467458952478782633636956484442747276649513133916798078548847509274832530752093151014197097864128424935983309511308851573539917125694112702763848074325730813114920451148566428378014953523190164819045512736734872430121940309107843231284417071583531671986277641989481130850070281730193019998953198898598419096263578216864372223683970240021048837280804936258006693757204250104704235043957516063200632500620013178754132642068184153567909203371373523512482228384150230682566543156281681214791385787082729967090267191912872269355302859301322395609872809728119981377072675639996373845246848075684307,12933,,True, 13941 (13611),2, [5243& 8860],166,1,['8961'],5364,False,0,,True,16295 (14096),0,352,False,0,,True,15993 (13801),0,177,False,0
1204834624567826538105349771669884388219280153731436001807276094278490077770601427677743805280893515989342013973730658880763892886613274016887540006230240614240460904841428771247558477537719366841079945003116857878519488945306068238753410122448841966012533050941490172568196476150329347619217154844136169642091922581676772930494826248547331672090876029593429732641570133656708837029885192395623906152849665357970518963385233534225697885167216385094362634410509327667811904639528971670193046739506541587293175367872802105335568932264242236339066940397247308605332764763052485477047300506848603349802317589832120676,13928,,False, 30237 (30001),11, [5280& 5294& 6741& 7175& 8620& 10886& 12598& 15119& 20030& 25903& 26814],94,-1,[],0,False,0,,True,16088 (13889),0,338,False,0,,True,16153 (13959),0,168,False,0
1139489720924094914289627794875449753495181887828140874213528140845377175805668311464917592340294971598154110129542878793619025402119905076935728811177037358359121298401602777763303467242787721445409843185426493274455453017016686488035988015210387592014482150439984753012596543232250309260875927686097738005082007993484059920693381345367931227781469792616153242984916333847128297338627802511061985896986156566905609048805316077404704415600488373209444023642290549992825598140620292871913718951659755209541518951961514339374785076139275197689143637022969698629240559899349732569107348328465237150770479060128895811,12271,,True, 13263 (12918),7, [411& 518& 944& 1116& 3742& 7042& 11443],179,1,['7146'],4907,False,0,,True,15626 (13453),0,315,False,0,,True,15240 (12999),0,173,False,0
1128964811038083785700225342327249270508771744249481189509443196602721290238274534444437665261863511643665073405295244219719308454440545943043528492421901879769109987320901110651350302484283585081882255765866152235813027149284944909636734130786935083880867575050799543356346904516305911560699414671095244737296633088264999003788066636773998361396478631054361303162295187399156794869606371387174548167875845546912035139679686259190298275020391830898285930282295885398407393120545656132217233603071902542388037165759726518706582204111081810469633466214101878535046209686117647757921531100543439868375516731990535977,12209,,True, 13295 (12969),2, [1832& 2303],148,0,[],5106,False,0,,True,15898 (13708),0,336,False,0,,False,31017 (30001),0,75,False,-1
