Msg, perfect oracle queries, our algorithm:, succeeded, external queries (no reps), false positives, false positive locations, false negatives, reverts,revert locations, first multiplier, did 2b, fp correct reduce,double unanimous:,succeeded, external queries (no reps), false positives, false negatives, did 2b, fp correct reduce, triple majority:,succeeded, external queries (no reps), false positives, false negatives, did 2b, fp correct reduce
1398063627857509514087107141314831059182392558950074356101891493035046652635330939911106317442718892824418196521794320906524806333099438522578591436589503978728130868152733277979684544737604438239331710015040685916258877597455929436635788105512752231018859807666005762773665275720139101807065844335211928107810180389635882741886655816141875214359357159155141928501428209635134623894990723334636917454699211445224043493440207362337085941475262843928928574458033131848629333529048136794885611957229921496707691725819426688381335726264489434081139862729834305447698590402751550476394948860174675393805108585032241922,9652,,True, 11079 (10763),3, [1462& 1938& 7397],164,2,['1542'& '1998'],958,False,0,,True,12925 (10731),0,340,False,0,,True,12176 (9982),0,181,False,0
1379832820542323056826009804182097024962142167268208297408446939510752127603408201645559595411389413104863768204192736628676862585711918397596490711719296496820285324613338420244219884982634671600875768160634554662139440946790541363748650119460124450141131509657113857634773243904626926764594746040292571588407560701481866318279513109281582573928236238726886716871959164936230533341523759319301750357123471543289710134559687536039905764019756947642881436166919247824233171584520664360834516436720284564793322418288612982705357080638710378567607451956484556065889258162900051652793082713741171760034828109152671851,8587,,True, 9698 (9377),5, [369& 1267& 2656& 6583& 9143],160,3,['1332'& '6636'& '9204'],1188,False,0,,True,11877 (9705),0,333,False,0,,True,11384 (9201),0,154,False,0
1260915484370325930872564198440853936867501622034607837294094173238967257637899762170760536735780976424197855331141090377282654183267089763074359447029283980770517252476171754819071489185266968695381120891034654894932607864300113459502832925111855013761830839346512864643433233147632310090877114279320416678410597563641035957538883013988672367899088381598681820384185257717377607042495659642886749166307032569441250666641213423767455172218463715482538047124394455834038438600388059109630874630202933275732525557990499170564936373287681558442775202418474010781805177090731341110790066043671305686709230015010938137,9161,,True, 10661 (10332),5, [1916& 4015& 5707& 7601& 9607],159,2,['4074'& '9678'],2851,False,0,,True,12507 (10358),0,294,False,0,,True,12524 (10332),0,159,False,0
1377796194925437619169952576931749308827011717061800174488966234698857346643131389028651381639276308938592560979088014328954352492227713667755480315946898976279830318673592401201151731218359708663116535214014105186122294586397869548331436696226367828247427986639978938643084417909845647999196638563827403968808555938003471901176293487886660029623078941265466517511302282180568862800106934136210778278787774716543573579117960693315677629055626551256970754157562119687143742109264808630185783520251776712022795907294192500023491698939428633336713341331926851577805911700693604137547945568779739519664688167909170613,8209,,True, 9048 (8722),2, [2976& 3947],158,1,['3024'],1214,False,0,,True,11855 (9666),0,342,False,0,,True,11048 (8882),0,166,False,0
1444375998207706535178169307611798125645122020394341342826012505123523236246563162415351149651318847854736085428952292707269552882022080997197340454889616785091938941846206266466507044929426553466430430824297253701743758808004403893943882617478528526407740168840385358020138460380829924650560055258784885298094598496613097974322241015988855307967982120817209724117526811427777395131193528552261107280910965208986252068014484941069213669736541883444247430455421390567624906613002540621132536861974994995219512833417944071033261002772399766247619488719541469050409498277895740502454841734055563614625257277816585753,8548,,True, 9971 (9614),4, [1742& 2473& 4875& 9039],175,4,['1827'& '2530'& '4938'& '9127'],400,False,0,,True,12063 (9889),0,290,False,0,,True,11304 (9125),0,150,False,0
1416467451465501892355914126573378718350434280919295263156298695515959121893484136891977132531938576122381241414544644861031802213123436202870748452572490518920411516285606077527050188627021837387305440944053197473028689251255341185516096053345153195627408166200687118997306141710310287387743865482044527859486773379387475559987910412336643292157920102764334505840968287810028324676752513505153486096659988206734295606658551001274697711858042064460637485678143132051269605861880050690479764221308843037484856003527319886697778093611688871836952707166467562330999163396520946801708390541775348783612493879449956998,8050,,True, 9412 (9088),4, [957& 5818& 5853& 6465],171,3,['1009'& '5955'& '6529'],732,False,0,,True,11673 (9501),0,350,False,0,,True,10968 (8768),0,182,False,0
1327793531433509876053515125034802399326042488554447740214791175234787248056845071987126596494824094423250908777662242268582324792210083310555046544521806548099839099628306821555317409954928833327722817177152089043591758385550985582108711699565661502361354084859129592197918458064514101946596883189706485280019940208514256799707442637901124514605543055958593042889501511918427068400659568348780678836463743462921950829015185367110521164979098259473475394120637636376276173251711602784331371065604262191804511531769065228719241251329332027338273056349322896375629409359282295257045129802408595458470342203438866499,9269,,True, 10685 (10354),3, [3305& 6411& 10354],159,2,['3362'& '6468'],1879,False,0,,True,12596 (10424),0,322,False,0,,True,12279 (10119),0,127,False,0
1238516124287703321753684846615196678320279503789736963964179302457664064876542293247142415386650530498734446142272069613140335001026660900380313463686271297593920699389727851066253100251050477476424179818475248155884392136857229252886671228828495574155953938628609018645018174330807145331304844861903526702932835165935978623233792380431636352456926596749632951502750892407028392875258326813216762716407636408938380690669636120497002645639858902215961292011360209920032940114953452992387432560896468128484591846028180839568645535739143709893880945630217034363549241115268367318455911452298691542584392935228730673,9858,,True, 10936 (10600),4, [472& 1105& 5323& 8172],147,2,['5412'& '8231'],3200,False,0,,True,13079 (10899),0,311,False,0,,True,12555 (10350),0,167,False,0
1470493727083469037495663559677623326135765385505447624423754150706229124604709136552198335561078422287975112668846752196275431393227793236182525550195808479990813988549431770817054942032972276425087104615148986212853938042625983251326696750015808417091760640619911991589698955748761720628605769401959711290613297732312020828085602013899470231557079217181758817359387422262592089015744727029601824136412169546709606628689383844620361086358982036237972684209025123154106933164783006341364586734678340488699245833790565030505728647554530389468748803311506803984933267495477886121434600418650504296884485619276169880,7510,,True, 8911 (8575),5, [346& 364& 1439& 6336& 6574],158,4,['425'& '1487'& '6377'& '6633'],101,False,0,,True,10841 (8674),0,307,False,0,,True,27020 (24773),0,190,False,0
1390624818084159477039346007932270529346974868106300484893978260361895042409952178215907651740572669467443097295253071894053336882379754056857055202473059206556898072366962563262749174937667958816850605135146730774047493399365898199641290983724808250869261625492195668800365174926753632049047996542214228736387367419392322415466767660755480097112168825393670122986704030357413155269518447242826363692099345500790810827898520375165430309877543504573953169824085898055757360410606336273414815990408695834174057311672769156562232279812082504947288611038621699118533687235267077963067658853248858493996136604011036734,7760,,False, 30123 (30059),15, [2445& 4408& 5445& 6322& 10713& 13798& 16376& 17273& 20941& 22110& 22778& 24066& 26876& 26992& 29912],1,-1,[],0,False,0,,True,11625 (9430),0,369,False,0,,True,10779 (8581),0,184,False,0
1302908418801921452476489904153900308778745638576855768044135668882911559178651249093048293648472737921096362870597458278147325824501497324996819010088171447293296215477932275479895204405753356642064408152758112778769671112599937588661514693306182395105055034123400840878262098224581822618191662371231665293963741475801754856348130420116427596747071037829359801596581495480502039136622414066769580297962132490539611650982312709745068858194466336943686791157042708373870726207844805268166192177437520040994939173138908244409338328390304564636871775199556810689027964943000804535439094790585530704028989561652201189,9213,,True, 10336 (9995),5, [1019& 5951& 8384& 9159& 9701],136,4,['6018'& '8463'& '9206'& '9770'],2229,False,0,,True,12308 (10135),0,316,False,0,,True,12015 (9832),0,183,False,0
1388807997343685813849311351238191983856545716145137327504763167900280367649722511562923903082610933605469071223011690019869771028655078197592792998153290159482015925636505133496838829005849998732186503574460069356372112977236346325763853072724474621657753833728448626632429419989750244568041965736912740370530344874143207563597536359673600783345338650873472396307632976749358585607376539930172959313853426291571303128460084069925345097728154099718368430887784521597497223367567239307019221595327641829080888417445623387750597586200110672596602934637454186338451669636218229390647875951745282602663389900811748998,8129,,True, 9298 (8944),1, [8451],163,1,['8497'],1074,False,0,,False,42604 (42536),1,1,True,-1,,True,11116 (8931),0,170,False,0
1439862582623200449497482891488483711445160314751002469165915567605550777046336357874626405500299445021392609458135655073368238070080104320313312915058763045608345127031125255143961787957538259369499635372494406457450640322665429763957649376541121201742568548644135963180705206453015036221349912070711910570678357044313112112659345176550337675918639543712417345645411278097684642024552019088054050393805341755790627256895351414031165392388144021747310045748447273732186071783374865959012681973972002026808958739058541199544440191482550480545476786774896855884831476003479853131125655068367871179276887676776101975,9216,,True, 10862 (10549),6, [3976& 4046& 5477& 5738& 7112& 8327],149,5,['4118'& '5531'& '5817'& '7154'& '8365'],453,False,0,,True,11998 (9822),0,308,False,0,,True,12065 (9869),0,191,False,0
1290802526355193417418604822773969291746096890865461242876325100597441892687334530115834923745037558291272650525496447627819606536058761860190463059864876302566347448822840734912004607927407386232886653923955316033060981240591450358659774479666186248359830429469422649213741365120870923756304166406499353147478668191680750006883042117148897075263395357571912827378553614731552149178221063930606782217082873311623933953453676337891057188486598546413951952807666479043237522593555912935109346968066846673741954391032646897463651071368237018776658636247642508383555803358294245955139067847614604842034730361623193400,8919,,True, 10148 (9809),4, [1006& 2047& 2054& 6062],187,1,['6131'],2404,False,0,,True,12357 (10184),0,318,False,0,,True,11928 (9735),0,163,False,0
1453873218354648610155980956974522643682449171526851389270582229953396254777479374998459394131606991116564839322197219302357490993905747343938668758732454242768014315249115005070060665045868656603679937529878214806532025787837358191194662691434281354864219823214499961690443658206571519542603124539594170728770536888893865946989349850040665345270373174851612603513446559856893069634520665860004829733412104056335522934778307984383163359611064982136657466008865521908393621085233875915001279834137734699046417340294112605766881430868396452116408527626967185905761641225325274811865359487502689149265639806252134435,7473,,True, 8171 (7846),3, [3583& 5741& 7703],177,1,['5841'],290,False,0,,True,10749 (8585),0,323,False,0,,True,10125 (7959),0,174,False,0
1451617845518557855853470695658990925112427892937899716672896160942837045249440598985712296328553919266648297889490543219958578342033830646229090682629620612269903250268437957846859143995065982919763247253554216002953406664937033480568696993643751550672884000889814085137102471886595856497111991569689289736745578907351387443364103721470257370042681517905102520908686133763904652615636853901772289912838887858172310064486735251671727881297856277163785562897762202628297756661741689571588729221188639811757167972146555617473666736072837726748306901797041681710243650058313014692123217007412641281136112081037610343,7323,,True, 8174 (7852),1, [7274],144,1,['7330'],316,False,0,,True,10776 (8604),0,306,False,0,,True,10154 (7967),0,161,False,0
1397017446429115007790893339572455304401403907907009534251136886800873120689609905686859264776523182342888877109250137642583834242441699926065146125647474782895713554577101375842673104997627576052539282290495887634146807379749980480483556913794859492200350583562630388173198331430367779171605022388737511791402281128006666522356702416786624946231458433592167276344075530772644542910088080308625379613447263940549555953887103759087218029079526302041456163166261110879071434644403985633990969644210499094904312893618664915525113091009745149162279920716737995631338254727718441758364730711789165101644603923733535055,8009,,True, 8786 (8489),2, [296& 4839],155,1,['4884'],971,False,0,,True,11828 (9638),0,360,False,0,,True,10812 (8617),1,168,False,0
1400722681839954129777441508269135621390616434902897430673481331814164467463202350858187210165443915674016632405580869041328762576694350007804364646337915810618911658609429666406218790901387594010173935854695167857999465552990882552369505482304958927933069479100802854196513366303480123835611321218225719524266615713762345066479976658256427721300256180488379783150719990943745027739285472117024673624325596782449494123446812055440379618778834115872123966428923805512448434009310386991673544706827755409397599649362876892422601235073432485376602881788501455706530714225461570954270112162711389941748685853568575369,8059,,True, 9328 (9004),1, [5726],172,1,['5792'],925,False,0,,True,12067 (9873),0,366,False,0,,True,11107 (8917),0,167,False,0
